ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
16.21649827840864,15.118739113479382,20,15.683563191482387,adaptive,masked_psnr,384,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.280439344284357,17.11334491801089,20,17.697632137817543,adaptive,masked_psnr,384,1,head_supported,mean within held-out identity before identity bootstrap,3
10.988760401072494,9.191887619385536,20,10.0651213290377,adaptive,masked_psnr,384,1,head_unsupported,mean within held-out identity before identity bootstrap,3
12.964956067851256,11.127765433781093,20,12.048898299603556,adaptive,masked_psnr,384,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.402407698759625,15.352686248903114,20,15.887079721389643,adaptive,masked_psnr,384,4,head_foreground,mean within held-out identity before identity bootstrap,3
18.529084038664124,17.43748428021403,20,17.977033796915514,adaptive,masked_psnr,384,4,head_supported,mean within held-out identity before identity bootstrap,3
11.024414381785755,9.339573238556971,20,10.14307361594639,adaptive,masked_psnr,384,4,head_unsupported,mean within held-out identity before identity bootstrap,3
12.794929584352934,11.085797088881105,20,11.938437999628226,adaptive,masked_psnr,384,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.441947946655787,15.402119026786973,20,15.928131834395378,adaptive,masked_psnr,384,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.578938223227745,17.427412038529077,20,18.01641224631597,adaptive,masked_psnr,384,8,head_supported,mean within held-out identity before identity bootstrap,3
11.052350468201642,9.414897807623479,20,10.197482258900866,adaptive,masked_psnr,384,8,head_unsupported,mean within held-out identity before identity bootstrap,3
12.962296649621512,11.124204701510878,20,12.03178047193545,adaptive,masked_psnr,384,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.758989276890688,12.66248687258728,20,13.695259711736085,hard,masked_psnr,384,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.84556803227987,17.991779304822934,20,18.415354095837017,hard,masked_psnr,384,1,head_supported,mean within held-out identity before identity bootstrap,3
6.740787454374192,4.752794498781618,20,5.708036806989982,hard,masked_psnr,384,1,head_unsupported,mean within held-out identity before identity bootstrap,3
6.6391247731178895,4.154075780612989,20,5.308512365631071,hard,masked_psnr,384,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.981686774119643,12.832552848293272,20,13.913502936770907,hard,masked_psnr,384,4,head_foreground,mean within held-out identity before identity bootstrap,3
19.633015952360868,18.691697074168268,20,19.16778855677485,hard,masked_psnr,384,4,head_supported,mean within held-out identity before identity bootstrap,3
6.716903380490955,4.724113686454993,20,5.688044277278252,hard,masked_psnr,384,4,head_unsupported,mean within held-out identity before identity bootstrap,3
6.720785019028581,4.176990093261337,20,5.34712770238286,hard,masked_psnr,384,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
15.03182061164122,12.924032290387224,20,13.965998841764044,hard,masked_psnr,384,8,head_foreground,mean within held-out identity before identity bootstrap,3
19.73860243379072,18.77495950817885,20,19.25627025365506,hard,masked_psnr,384,8,head_supported,mean within held-out identity before identity bootstrap,3
6.728242002551877,4.769335570281763,20,5.722240894394516,hard,masked_psnr,384,8,head_unsupported,mean within held-out identity before identity bootstrap,3
6.772456805043066,4.185133687196283,20,5.365363625369277,hard,masked_psnr,384,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.5553323619468,15.460202938036666,20,16.010323233165234,released,masked_psnr,384,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.362611940074363,17.279606845933273,20,17.806782431705805,released,masked_psnr,384,1,head_supported,mean within held-out identity before identity bootstrap,3
11.481328749145003,9.925290467207844,20,10.676458119418335,released,masked_psnr,384,1,head_unsupported,mean within held-out identity before identity bootstrap,3
13.63537264753718,11.548285186528073,20,12.593828805802993,released,masked_psnr,384,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.88492438456412,15.836041604039178,20,16.372722118414774,released,masked_psnr,384,4,head_foreground,mean within held-out identity before identity bootstrap,3
18.792182635917833,17.7457616446718,20,18.273095641880325,released,masked_psnr,384,4,head_supported,mean within held-out identity before identity bootstrap,3
11.529675686161342,10.095820306671465,20,10.807825885306054,released,masked_psnr,384,4,head_unsupported,mean within held-out identity before identity bootstrap,3
13.340704976590338,11.528857319028528,20,12.439847710739306,released,masked_psnr,384,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.878243241677435,15.883464792407526,20,16.391289914009075,released,masked_psnr,384,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.803315557950906,17.743425696152027,20,18.273242251871842,released,masked_psnr,384,8,head_supported,mean within held-out identity before identity bootstrap,3
11.593793849640251,10.240654391539097,20,10.902991693953377,released,masked_psnr,384,8,head_unsupported,mean within held-out identity before identity bootstrap,3
13.559935097880958,11.609486462241357,20,12.582025460456705,released,masked_psnr,384,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
