alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,subject
0.531992023162732,0.05470726186675685,14,0.38650452029927157,0.36498206608267764,0.1942031314682459,7.312299630120971,adaptive,128,1,1300.7142857142858,torso_outside_head_roi,0,194
0.9225931990433929,0.03515977378595959,11,0.24165735960159224,0.13013606490547872,0.045461866482225416,13.726482134524163,adaptive,128,4,4488.272727272727,head_foreground,0,194
0.9868981378012968,0.008378352715887806,11,0.23830169632498469,0.08390104485978007,0.014956694769474714,18.323240289400317,adaptive,128,4,3545.909090909091,head_supported,0,194
0.6873492295270468,0.02678142132406885,11,0.26013343919566945,0.29577893137141176,0.1541181134570204,8.553422456905942,adaptive,128,4,942.3636363636364,head_unsupported,0,194
0.4232397623669472,0.0666874112053351,11,0.38879346440661566,0.41568050751894015,0.24921658767090538,6.176320279560156,adaptive,128,4,1335.4545454545455,torso_outside_head_roi,0,194
0.9451246054592364,0.026058726012706757,7,0.2434420716436281,0.11829414605375797,0.0340255428691642,14.933611456849258,adaptive,128,8,4397.285714285715,head_foreground,0,194
0.9883163010534951,0.008145492923046862,7,0.2428006420333904,0.08765407925947542,0.016649958534357346,17.8758291830737,adaptive,128,8,3477.0,head_supported,0,194
0.7898765586741201,0.01791323348879814,7,0.24984061257514542,0.22545285937183976,0.0947672895585383,10.677788003857602,adaptive,128,8,920.2857142857143,head_unsupported,0,194
0.5298255141767999,0.05737026248659406,7,0.3651044773655378,0.3423133205155722,0.17971984358743034,7.692541005791384,adaptive,128,8,1354.7142857142858,torso_outside_head_roi,0,194
0.9564768020347147,0.017569057576890503,14,0.21922048121504858,0.08755596019922947,0.019518165602250503,17.18855183331487,adaptive,128,1,3838.8571428571427,head_foreground,0,215
0.9853780991197251,0.008164028903203351,14,0.2234953472813436,0.07081074915118103,0.0110007881763873,19.671192896449664,adaptive,128,1,3505.785714285714,head_supported,0,215
0.6014014846213168,0.009405028773471713,14,0.16935333137809314,0.2691733502282492,0.1117213930048933,9.76653481528185,adaptive,128,1,333.07142857142856,head_unsupported,0,215
0.7861443121695958,0.06670452760798591,14,0.5310747872679009,0.19961967485102855,0.06780811332761641,11.783842018451105,adaptive,128,1,2874.714285714286,torso_outside_head_roi,0,215
0.9586742939870363,0.01753735855560411,11,0.22498233480698906,0.08679961078822962,0.01917474342951943,17.229412829410638,adaptive,128,4,3887.3636363636365,head_foreground,0,215
0.9850882680792704,0.008779484820975498,11,0.22889490153095238,0.07131412382206793,0.011099431527524637,19.63438890400058,adaptive,128,4,3558.5454545454545,head_supported,0,215
0.6112750215309316,0.008757873353633013,11,0.17935015608250415,0.2648434478274304,0.11219996650850149,9.75332410250413,adaptive,128,4,328.8181818181818,head_unsupported,0,215
0.8134771309965948,0.059029317714951256,11,0.5338694085292002,0.18961667987090508,0.060438375493876366,12.268776643549012,adaptive,128,4,2877.6363636363635,torso_outside_head_roi,0,215
0.9588200672292807,0.01710988554571356,7,0.22052038014903658,0.08783178340367527,0.020262803685586996,17.006955861264768,adaptive,128,8,3811.714285714286,head_foreground,0,215
0.9853435234544848,0.008311569158520018,7,0.2245773341637299,0.07177906987239588,0.011475978052339625,19.47444027667004,adaptive,128,8,3490.4285714285716,head_supported,0,215
0.6115786794003801,0.008798316985900913,7,0.17355763538156468,0.2751933413262028,0.12331415492789244,9.368356592368666,adaptive,128,8,321.2857142857143,head_unsupported,0,215
0.8138821263858446,0.05974152311682701,7,0.5317846627767698,0.1916508226184941,0.06153531401832958,12.183180585231359,adaptive,128,8,2907.8571428571427,torso_outside_head_roi,0,215
0.9342111641304924,0.03716809329177652,14,0.41042991358048486,0.10350797933778076,0.02537403353211491,16.047060118902383,adaptive,128,1,4725.642857142857,head_foreground,0,226
0.9767689221192108,0.018193262363118783,14,0.41739968921286613,0.08428869755617684,0.015030830439771941,18.48543339087504,adaptive,128,1,4000.5714285714284,head_supported,0,226
0.6912460638360595,0.018974830928657736,14,0.3723781736343873,0.20794011017179329,0.08160945561517281,10.99909477984764,adaptive,128,1,725.0714285714286,head_unsupported,0,226
0.857448071451551,0.03673165610858372,14,0.6194390170411833,0.20229106723724957,0.07013713567111295,11.82935473219412,adaptive,128,1,1928.2857142857142,torso_outside_head_roi,0,226
0.9357510108713104,0.0365957785397768,11,0.4216712800359595,0.10215933869733673,0.024447284428640418,16.19594397454293,adaptive,128,4,4755.181818181818,head_foreground,0,226
0.9759587916814766,0.01820861031724648,11,0.4282994161414834,0.08388625783814876,0.014769315839585701,18.529989897947917,adaptive,128,4,4030.818181818182,head_supported,0,226
0.7048894788384489,0.01838716754520481,11,0.384638607468051,0.2019804169934572,0.07730900294238542,11.249480301469847,adaptive,128,4,724.3636363636364,head_unsupported,0,226
