ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
6.709911485408333,4.159276302405943,20,5.316206762325029,hard,masked_psnr,384,1,torso_outside_head_roi,capacity_s5_h512_20k
20.62483958652255,16.8466197644836,20,18.64318390374605,hard,masked_psnr,384,4,background,capacity_s5_h512_20k
21.58590691849808,20.448142069188144,20,20.986917726954974,hard,masked_psnr,384,4,eyes,capacity_s5_h512_20k
18.32399703182917,17.24019322694654,20,17.7926415990073,hard,masked_psnr,384,4,flame_supported,capacity_s5_h512_20k
5.570944983968416,3.4031810153334656,20,4.430015643151302,hard,masked_psnr,384,4,flame_unsupported,capacity_s5_h512_20k
10.514357670027604,8.36843631959918,20,9.392759923976246,hard,masked_psnr,384,4,foreground,capacity_s5_h512_20k
12.417396379055663,10.418710924082948,20,11.376581881676652,hard,masked_psnr,384,4,full_frame,capacity_s5_h512_20k
14.983704564085228,12.854092614354283,20,13.915838588324636,hard,masked_psnr,384,4,head_foreground,capacity_s5_h512_20k
19.699330869495906,18.7325185045904,20,19.216166216489267,hard,masked_psnr,384,4,head_supported,capacity_s5_h512_20k
6.7247960951952725,4.703772044377774,20,5.687008197406387,hard,masked_psnr,384,4,head_unsupported,capacity_s5_h512_20k
21.641533466506832,19.801202872751368,20,20.59996015579512,hard,masked_psnr,384,4,oral,capacity_s5_h512_20k
6.694238212832412,4.183926514820047,20,5.342802286556328,hard,masked_psnr,384,4,torso_outside_head_roi,capacity_s5_h512_20k
20.252473681359017,16.78772827213904,20,18.448725987883122,hard,masked_psnr,384,8,background,capacity_s5_h512_20k
21.322378271089047,20.157491966313945,20,20.712843767183138,hard,masked_psnr,384,8,eyes,capacity_s5_h512_20k
18.399274573791324,17.29269300870079,20,17.852144295248333,hard,masked_psnr,384,8,flame_supported,capacity_s5_h512_20k
5.594716767335915,3.419800453826958,20,4.445704120187151,hard,masked_psnr,384,8,flame_unsupported,capacity_s5_h512_20k
10.54159019635576,8.28578190008478,20,9.344703580913182,hard,masked_psnr,384,8,foreground,capacity_s5_h512_20k
