ci_high,ci_low,identity_count,mean,mean_offset_mm,method,metric,n_id,n_obs,region,release_radius_mm,variant
18.71678337175882,13.705699277566774,20,15.855870758621483,33.195003255208334,released,masked_psnr,32,8,background,150.0,primary_s5_h128_20k
20.6851983241826,19.52648678653688,20,20.126678674686197,33.195003255208334,released,masked_psnr,32,8,eyes,150.0,primary_s5_h128_20k
17.68425379386994,16.50897093060963,20,17.102935902555995,33.195003255208334,released,masked_psnr,32,8,flame_supported,150.0,primary_s5_h128_20k
11.023692048720054,9.634207971941196,20,10.334226101293021,33.195003255208334,released,masked_psnr,32,8,flame_unsupported,150.0,primary_s5_h128_20k
14.362589324837515,13.134815519780688,20,13.76544711701564,33.195003255208334,released,masked_psnr,32,8,foreground,150.0,primary_s5_h128_20k
14.527862138473246,13.118777604556744,20,13.838227029895766,33.195003255208334,released,masked_psnr,32,8,full_frame,150.0,primary_s5_h128_20k
16.180698505539617,15.16739820724655,20,15.676037020352439,33.195003255208334,released,masked_psnr,32,8,head_foreground,150.0,primary_s5_h128_20k
18.057782011975583,16.975360514322922,20,17.52015866790847,33.195003255208334,released,masked_psnr,32,8,head_supported,150.0,primary_s5_h128_20k
10.942285947767273,9.198342827647158,20,10.07198911785244,33.195003255208334,released,masked_psnr,32,8,head_unsupported,150.0,primary_s5_h128_20k
20.117308082393723,19.018975785823354,20,19.546705888512946,33.195003255208334,released,masked_psnr,32,8,oral,150.0,primary_s5_h128_20k
12.099264800121004,10.578563213062449,20,11.364616027684374,33.195003255208334,released,masked_psnr,32,8,torso_outside_head_roi,150.0,primary_s5_h128_20k
18.85011030754513,14.84853577160702,20,16.721678578418434,31.69501647949219,released,masked_psnr,128,1,background,150.0,primary_s5_h128_20k
21.247712126506627,20.149646244753136,20,20.6881701589148,31.69501647949219,released,masked_psnr,128,1,eyes,150.0,primary_s5_h128_20k
17.861870294887513,16.732894336971537,20,17.299413423246552,31.69501647949219,released,masked_psnr,128,1,flame_supported,150.0,primary_s5_h128_20k
11.614689747950836,9.769440252660774,20,10.731909047899924,31.69501647949219,released,masked_psnr,128,1,flame_unsupported,150.0,primary_s5_h128_20k
14.738803708675162,13.367715048538674,20,14.078541584674207,31.69501647949219,released,masked_psnr,128,1,foreground,150.0,primary_s5_h128_20k
15.115616844626418,13.82561926565423,20,14.463257256811588,31.69501647949219,released,masked_psnr,128,1,full_frame,150.0,primary_s5_h128_20k
16.39198790232257,15.184499048105607,20,15.810707254155844,31.69501647949219,released,masked_psnr,128,1,head_foreground,150.0,primary_s5_h128_20k
18.256366036996415,17.04949972389691,20,17.65868132549499,31.69501647949219,released,masked_psnr,128,1,head_supported,150.0,primary_s5_h128_20k
11.266562478037141,9.568096082381308,20,10.430882349340383,31.69501647949219,released,masked_psnr,128,1,head_unsupported,150.0,primary_s5_h128_20k
21.042893984618967,19.283785882062404,20,20.083719068909538,31.69501647949219,released,masked_psnr,128,1,oral,150.0,primary_s5_h128_20k
12.8916237139078,10.995771247504198,20,11.958489530090148,31.69501647949219,released,masked_psnr,128,1,torso_outside_head_roi,150.0,primary_s5_h128_20k
18.95398341615123,14.313905538539947,20,16.34448849079663,29.89190004666646,released,masked_psnr,128,4,background,150.0,primary_s5_h128_20k
21.220930890318378,20.127739900729274,20,20.653274982016036,29.89190004666646,released,masked_psnr,128,4,eyes,150.0,primary_s5_h128_20k
18.25742110935328,17.23203961903669,20,17.737045863660097,29.89190004666646,released,masked_psnr,128,4,flame_supported,150.0,primary_s5_h128_20k
11.592482789272692,9.837764893175589,20,10.731089715317124,29.89190004666646,released,masked_psnr,128,4,flame_unsupported,150.0,primary_s5_h128_20k
14.896378526977335,13.557457946853946,20,14.234017151989727,29.89190004666646,released,masked_psnr,128,4,foreground,150.0,primary_s5_h128_20k
15.03004940226085,13.71320662108828,20,14.371252316637495,29.89190004666646,released,masked_psnr,128,4,full_frame,150.0,primary_s5_h128_20k
16.670780117565673,15.459426705846095,20,16.075160215631737,29.89190004666646,released,masked_psnr,128,4,head_foreground,150.0,primary_s5_h128_20k
18.57719076141499,17.563472948320996,20,18.068320859260453,29.89190004666646,released,masked_psnr,128,4,head_supported,150.0,primary_s5_h128_20k
11.228274058024674,9.59893125512686,20,10.423220743174276,29.89190004666646,released,masked_psnr,128,4,head_unsupported,150.0,primary_s5_h128_20k
21.288273828075297,19.3158041503193,20,20.188015699499473,29.89190004666646,released,masked_psnr,128,4,oral,150.0,primary_s5_h128_20k
12.873799641360801,11.089378023705734,20,11.98187222615705,29.89190004666646,released,masked_psnr,128,4,torso_outside_head_roi,150.0,primary_s5_h128_20k
