change_in_released_advantage,ci_high,ci_low,control_variant,identity_count,metric,n_id,n_obs,reference_variant,region
0.3966731131318382,0.5704248746668376,0.23773211393110635,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,foreground
0.36205778073499884,0.48656815846078694,0.2245802337982597,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,full_frame
0.28453102738421016,0.4980823310963473,0.09905002988780676,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_foreground
0.15943615077311107,0.29597267949556,0.03569738614768869,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_supported
0.3638955781958542,0.7596970838183532,0.01477592247088082,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_unsupported
-0.10160967599016235,0.1594349604841332,-0.35245407887332786,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,oral
0.5657778926417902,0.8062582516827073,0.3382130668307163,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,torso_outside_head_roi
0.717228831619907,1.225923609014687,0.19070808762704622,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,background
0.147182289007044,0.45008455207040055,-0.1447217279665491,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,eyes
0.28504316193346535,0.6979251362289184,-0.16438715488364739,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_supported
0.7896890256263913,1.1809393865802469,0.4531450344046127,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_unsupported
0.6713638086237419,1.0157562219404537,0.35547429254035573,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,foreground
0.5830192954622436,0.9079423006873146,0.29071308507275756,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,full_frame
0.38160851656297606,0.8116131126595669,-0.0309797101526991,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,head_foreground
0.18203760049679268,0.5964289520048034,-0.26120680358526205,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,head_supported
0.472494921860954,0.9952026724615703,0.054090763957425986,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,head_unsupported
0.3743732656596185,0.6127550967938272,0.15104523130387804,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,oral
0.9496491600931064,1.3275635672484858,0.605538821579906,convergence_s5_h128_60k,20,masked_psnr,384,1,primary_s5_h128_20k,torso_outside_head_roi
0.9883273928056553,1.621047390809924,0.40328125101394313,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,background
0.1517305632215665,0.5208434122013103,-0.1958125518558142,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,eyes
0.5310912589027618,0.8517596934658731,0.18249085523059302,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_supported
1.101237462804384,1.5735368875914748,0.6800117971877112,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_unsupported
0.9142366241022971,1.2715849224629991,0.5903859080052304,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,foreground
0.8907521673153169,1.2548676701309642,0.5564083489770976,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,full_frame
0.5834240537321234,0.9026708232808981,0.27691661779732085,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,head_foreground
0.47155110874299044,0.794781838023278,0.11136886475843431,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,head_supported
0.6570284282716641,1.1006478579198693,0.2703511465376372,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,head_unsupported
0.4307446818964708,0.6647526341148231,0.19077305350449525,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,oral
1.2424046087549399,1.7642552090591617,0.7636049809845896,convergence_s5_h128_60k,20,masked_psnr,384,4,primary_s5_h128_20k,torso_outside_head_roi
1.0596269521166632,1.674607249355945,0.4764961865013654,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,background
0.165116457809118,0.49423848081378935,-0.14525241421857088,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,eyes
0.4962489942701443,0.8173568127254303,0.15222541802263584,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_supported
0.9635156655194276,1.3887293676396812,0.5742579095100716,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_unsupported
0.8445802549622012,1.1577454480074356,0.5535265819237275,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,foreground
0.9339625969510343,1.2761192448108563,0.6090480883466174,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,full_frame
0.5150991256824646,0.7645821638546004,0.2620084116609698,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,head_foreground
0.4490653314101807,0.7628921637806322,0.11379210185740014,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,head_supported
0.4954335936315732,0.8673280844961555,0.178528063741676,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,head_unsupported
0.4404504383374105,0.7070507602675902,0.1760917726516241,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,oral
1.1767569058607485,1.6611662218768959,0.7280137268372419,convergence_s5_h128_60k,20,masked_psnr,384,8,primary_s5_h128_20k,torso_outside_head_roi
-0.023033948606597982,-0.016168787440736087,-0.030267068374228955,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,background
-0.012471788205652565,-0.005511139240570592,-0.019194342328123445,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,eyes
0.018602030217928143,0.031441752654754525,0.005298724487260695,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_supported
0.014981876410633943,0.03794785522633922,-0.0062583209591088595,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_unsupported
0.017531621598120037,0.02900952654315143,0.00635219969277215,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,foreground
-0.0013153118961645254,0.006358615452528498,-0.009451899190915776,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,full_frame
0.016003262415684026,0.02612145449747034,0.005445356947388412,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_foreground
0.007858274082711414,0.020208443832466564,-0.0050852058436070095,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_supported
0.07139265567911196,0.09517758142774656,0.04618303052354331,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_unsupported
-0.016197182328408964,-0.006062169695717043,-0.027542922697262853,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,oral
0.02364211021998288,0.05172561015193701,-0.001743613622657274,covariance_s3_h128_20k,20,masked_mae,8,1,primary_s5_h128_20k,torso_outside_head_roi
-0.02102368016849368,-0.014981522020154419,-0.027463552138758476,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,background
-0.01705802541695326,-0.007849392523100239,-0.026077906731900646,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,eyes
0.01856622135634323,0.031092783984616998,0.005377973397873171,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_supported
0.01244893812794252,0.029776560775651443,-0.0056747798107644135,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_unsupported
0.01667119091519855,0.027182013973834074,0.005695911896059764,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,foreground
-0.0004894533487938245,0.006598277981397319,-0.00802844467392419,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,full_frame
0.01631593957560224,0.02532522580661547,0.0070185842766925565,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_foreground
0.008056494179294682,0.019294701805154905,-0.004254316808773342,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_supported
0.07222726382052716,0.09468443219827626,0.04789321603688503,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_unsupported
-0.015816162998922943,-0.006511465158169612,-0.025847674429864985,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,oral
0.020304652923996035,0.041973467976716534,-0.001534609574944607,covariance_s3_h128_20k,20,masked_mae,8,4,primary_s5_h128_20k,torso_outside_head_roi
-0.019509695648608005,-0.013912770934576333,-0.025897332394205556,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,background
-0.017751351184615773,-0.009251680701029783,-0.026114112829238794,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,eyes
0.01869954616480396,0.03218228957868098,0.005016332474477234,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,flame_supported
0.00943680924248683,0.026508128937388603,-0.008549796759894292,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,flame_unsupported
0.016274815911189424,0.02689774477121781,0.005309641832997481,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,foreground
-9.865740160921871e-05,0.007114019603354239,-0.007885118865261524,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,full_frame
0.016107209339298094,0.0256545044529838,0.006426077173303071,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_foreground
0.007907258654138074,0.01984352364845817,-0.005181558835781384,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_supported
0.07056737145750595,0.0945546749493711,0.04568325642721125,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_unsupported
-0.0175718621549208,-0.008468470602076035,-0.027916893357862967,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,oral
0.018420465384794676,0.03795713939890986,-0.003942131793542843,covariance_s3_h128_20k,20,masked_mae,8,8,primary_s5_h128_20k,torso_outside_head_roi
-0.011703342412177435,-0.008509185752712098,-0.015241739567659125,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,background
0.0073029354582568404,0.009683322732988898,0.004989337003786338,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,eyes
0.0319217181899511,0.03996859257242797,0.02393482469509795,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,flame_supported
-0.013391800508924129,0.0004681981226757115,-0.027717839956684705,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,flame_unsupported
0.017803400842716557,0.024290566287751954,0.011405096688024152,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,foreground
0.003881912275310198,0.008081587167701328,-0.00042329124601027564,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,full_frame
0.0264928548399296,0.0324026968519719,0.020420419830145944,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_foreground
0.021768951901404786,0.02853594515519131,0.01519198404642102,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_supported
0.061236352131307535,0.07776073188806294,0.04304610932942326,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_unsupported
-0.005507519519151517,0.0012001927695887828,-0.012412882036036568,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,oral
-0.0016593804371046045,0.007369208776791881,-0.010661814949665073,covariance_s3_h128_20k,20,masked_mae,384,1,primary_s5_h128_20k,torso_outside_head_roi
-0.011541051919367532,-0.007846632389673962,-0.01560681855113446,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,background
0.0053669332466952215,0.008501197430886998,0.0022600387100357162,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,eyes
0.03375694212318565,0.04228333624196188,0.025585110518115302,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,flame_supported
-0.013724796908568301,-0.001683721456022966,-0.026228157141422927,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,flame_unsupported
0.01901492892886742,0.025190785276410905,0.012535715124579717,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,foreground
0.004924931572160118,0.009352497537684516,0.0005940486342946338,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,full_frame
0.027843582664132255,0.033979393204489484,0.021547438899329495,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_foreground
0.02344059413162346,0.03016952631531065,0.016583377780874473,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_supported
0.06560264900853488,0.08094528881366189,0.05035616130142938,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_unsupported
-0.008448880172602083,-0.0018125949756821536,-0.015241750439569657,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,oral
-0.001347422657248075,0.0067820417995898006,-0.009291292425465619,covariance_s3_h128_20k,20,masked_mae,384,4,primary_s5_h128_20k,torso_outside_head_roi
-0.01138540013897832,-0.008409412555875566,-0.014857530295831044,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,background
0.00590537589343304,0.009280630701068557,0.0026614384367828906,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,eyes
0.03349958819086646,0.04184841312845217,0.025320197031854806,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,flame_supported
-0.013343762206694493,-0.0016736673559639339,-0.025493068312642177,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,flame_unsupported
0.01886584841408947,0.02535029645710735,0.012316991830018931,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,foreground
0.00479073921839397,0.009060676941408913,0.0005252751566114979,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,full_frame
0.027706932823716956,0.03363886061598712,0.021412724684205044,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_foreground
0.022829061005995407,0.02953222861588945,0.01599077616754043,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_supported
0.06601538444536995,0.08367512789108285,0.049199970766104564,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_unsupported
-0.009027570618172175,-0.002778114966612295,-0.015539617837995684,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,oral
-0.0010185717652593004,0.007896956806076473,-0.00919451543450982,covariance_s3_h128_20k,20,masked_mae,384,8,primary_s5_h128_20k,torso_outside_head_roi
-7.267971860992328e-05,0.0023892883344509854,-0.0024952435857520903,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,background
0.0027636964371672208,0.006375317995998053,-0.0004050986313562853,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,eyes
-0.00124716285858862,3.8296724914230295e-05,-0.002623166489058462,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_supported
-0.00341243431661611,0.0052566691392271605,-0.01319704934118205,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_unsupported
-0.0012745209159911127,0.0015230242346837787,-0.004222331898817384,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,foreground
-0.0008274012657814994,0.0008352103882064899,-0.0026037506104418656,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,full_frame
-0.000720576252333048,0.001075491674360567,-0.002327984099937769,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_foreground
-0.0008186080041085182,0.00035900374028089474,-0.0020846904034906313,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_supported
-0.004902493983719383,0.00633955143189458,-0.01581755454074436,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_unsupported
0.001617135688165149,0.0028878935624363695,0.00022549605378996694,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,oral
-0.003998552639769393,0.005158090256052361,-0.014199089175334896,capacity_s5_h64_20k,20,masked_mae,8,1,primary_s5_h128_20k,torso_outside_head_roi
0.0012130609548543544,0.0031143257250497696,-0.00043965084132684584,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,background
0.0026432457015272896,0.006547909867841718,-0.0009278228754876592,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,eyes
-0.0029587728075055387,-0.0006664553344964575,-0.005638097109486657,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_supported
-0.0017413089289169583,0.003400138870507076,-0.007498787446396785,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_unsupported
-0.0020010900915408947,0.00041829394616072835,-0.0046596135520401245,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,foreground
-0.0005581998792233214,0.0008767621403883293,-0.0020821600869174914,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,full_frame
-0.0026546591216270337,-0.0007018387273805952,-0.004703732462140911,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_foreground
-0.0021973727519777964,-0.00042325301771481297,-0.004134873763415936,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_supported
-0.012357330249010723,-0.004476212978958996,-0.01983939603630242,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_unsupported
0.0010572718309664064,0.0026602796447066776,-0.0006377277357161133,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,oral
-0.0025471695776104657,0.004981403370174729,-0.011632509602776897,capacity_s5_h64_20k,20,masked_mae,8,4,primary_s5_h128_20k,torso_outside_head_roi
0.0011601508487862416,0.0031386373438104923,-0.000561044193731127,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,background
0.0016966708551029881,0.005193348446522728,-0.0014033436024931316,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,eyes
-0.0033026970659904746,-0.0012995410447503514,-0.00562999110895156,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,flame_supported
-0.0022559138008905744,0.0026230714710801634,-0.007746056212498335,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,flame_unsupported
-0.002291324145824601,-0.00035879881172552877,-0.00441760353409353,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,foreground
-0.0007144298388328474,0.00045988505708878226,-0.001947189859755631,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,full_frame
-0.0030718960770119543,-0.0014358652300213962,-0.004757909263270862,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_foreground
-0.002428058855171773,-0.000959431388122037,-0.004087107524882302,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_supported
-0.013391310494022663,-0.006016950983440265,-0.02087548686344731,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,head_unsupported
0.0008448619864418434,0.0021916413516815058,-0.0007145687484401594,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,oral
-0.003180715357816061,0.004052739708338629,-0.01233939220168732,capacity_s5_h64_20k,20,masked_mae,8,8,primary_s5_h128_20k,torso_outside_head_roi
-0.0012357816361373956,0.0008617944146877629,-0.003493431100384476,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,background
0.003994633336737701,0.005102968917431303,0.002919419276305293,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,eyes
-0.0014302101317541303,2.1590996858636417e-05,-0.0028703427887490423,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,flame_supported
-0.013999694870546017,-0.00878633470059098,-0.019104609462105522,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,flame_unsupported
-0.0052362255476968555,-0.0028059936030137476,-0.007636807109753759,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,foreground
-0.0035983217829061625,-0.001819842272420639,-0.005295392529122409,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,full_frame
-0.0011083496040859987,0.0003723638115774428,-0.00248661282669884,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_foreground
-0.0005647918939486914,0.0005544584716981429,-0.0016501754110644577,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_supported
-0.006027094948205219,-0.0012252133616820744,-0.010869350408074312,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,head_unsupported
0.0016752869356303397,0.0026352655235828064,0.0006949496877162623,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,oral
-0.015395560047134212,-0.009865059374016608,-0.021009063975092546,capacity_s5_h64_20k,20,masked_mae,384,1,primary_s5_h128_20k,torso_outside_head_roi
-2.823463909282075e-05,0.0022736383078693053,-0.002468728535355307,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,background
0.0027376737906143487,0.00426166794537869,0.001268891154202237,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,eyes
-0.0015893065201151718,-0.0004965907576981095,-0.0027609993994227393,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,flame_supported
-0.01520371978480622,-0.00982983226840067,-0.021446419983503728,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,flame_unsupported
-0.00568842447912362,-0.0034698897860301,-0.008063117082296123,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,foreground
-0.0031784827606299174,-0.001647674367173851,-0.004698921316966092,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,full_frame
-0.0018504697417992516,-0.0006596489833093936,-0.0031153367182710384,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_foreground
-0.0013629133795704247,-0.0003954350329371637,-0.0023895782554769346,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_supported
-0.0060962696794762475,-0.0016045280786276977,-0.010843991773809493,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,head_unsupported
0.0010089950155831192,0.001844920760700053,0.00014898738571716212,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,oral
-0.014224415402376508,-0.009117350319485757,-0.01950398758801976,capacity_s5_h64_20k,20,masked_mae,384,4,primary_s5_h128_20k,torso_outside_head_roi
-0.0004801229382736511,0.001909449189900326,-0.002850396188990077,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,background
0.0030069875249786335,0.004587081414206219,0.0014844085638377807,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,eyes
-0.0011732646927346542,-0.00014381498721192514,-0.002206608209666911,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,flame_supported
-0.011902704212589411,-0.005965167325567213,-0.017651975586087967,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,flame_unsupported
-0.004534153324232451,-0.002240427895782068,-0.006885772095637237,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,foreground
-0.0027573122606648964,-0.0012340609297091761,-0.004244626531697286,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,full_frame
-0.0009508001187359894,0.0002992278809716151,-0.0022139761456010485,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_foreground
-0.0007557671128885623,0.00013323470533888268,-0.001734255547632297,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_supported
-0.003436781603852075,0.001954107243528224,-0.008768435136571282,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,head_unsupported
0.0008670878924647126,0.0017251140105395575,-5.6595974978018414e-05,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,oral
-0.011777286843038626,-0.006943900155765732,-0.016509108627360443,capacity_s5_h64_20k,20,masked_mae,384,8,primary_s5_h128_20k,torso_outside_head_roi
-0.001965774799297474,0.0014636972816819576,-0.005705047950992832,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,background
-0.0029460178404154555,3.7663928190534736e-05,-0.00596587740694025,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,eyes
-0.0011165253635631804,0.00224529043133322,-0.004768952800242018,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_supported
0.005831408743841903,0.01931244576539926,-0.009584502492814796,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,flame_unsupported
0.0019323761958722463,0.007273978727833453,-0.00392353663777869,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,foreground
0.00018877967611536858,0.0032512805716257034,-0.0030999750424644066,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,full_frame
-0.001418710900646769,0.0019933407562313515,-0.005054303475447884,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_foreground
-0.0015583932459426505,0.0016500255035968598,-0.00518556773408178,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_supported
-0.0034263548045509367,0.009428092366818167,-0.016104073750781486,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,head_unsupported
-0.00310672954065829,-0.00013028325451572474,-0.006231613505399397,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,oral
0.00857281234186259,0.02241231830137337,-0.006748019580105867,capacity_s5_h512_20k,20,masked_mae,8,1,primary_s5_h128_20k,torso_outside_head_roi
-0.0030897769535264547,-0.0003544103223049407,-0.006269296759990615,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,background
-0.0002848622721452962,0.0031614945048652958,-0.0038515613019306882,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,eyes
-0.002375117097700116,0.000671964185120519,-0.005905822870674019,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_supported
0.0014880305317670484,0.010182673300584474,-0.00731284927921296,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,flame_unsupported
-0.00021115177127655274,0.0034784429908594145,-0.004068160502377782,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,foreground
-0.0011942361066711378,0.0013596521197545433,-0.0038425584779188554,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,full_frame
-0.002676259313671097,-0.0004438769525318646,-0.005252406256008241,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_foreground
-0.002291639404913301,0.0003955506623904684,-0.00534924807293398,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_supported
-0.009961025409420239,-0.0005139998412317953,-0.01978009527798765,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,head_unsupported
-0.0029680612484467425,-0.0005171505188671888,-0.005524600766485094,capacity_s5_h512_20k,20,masked_mae,8,4,primary_s5_h128_20k,oral
