advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
-0.005335816905346892,-0.003157978710501508,-0.0073920631999199815,released_r150,20,masked_mae,128,4,hard,oral,150.0
0.312527045297418,0.37726627557556963,0.24472537203239603,released_r150,20,masked_mae,128,4,hard,torso_outside_head_roi,150.0
-0.023219683988136126,-0.013742007241196764,-0.03385325217626006,released_r150,20,masked_mae,128,8,hard,background,150.0
0.0009190889877976622,0.0034125526441704753,-0.001502219348233795,released_r150,20,masked_mae,128,8,hard,eyes,150.0
-0.005454363801939695,-7.12584601708444e-05,-0.010897331141746944,released_r150,20,masked_mae,128,8,hard,flame_supported,150.0
0.3696806831049475,0.44613735220518125,0.2925432033066592,released_r150,20,masked_mae,128,8,hard,flame_unsupported,150.0
0.10769003628695936,0.1319420962803002,0.08261557899489144,released_r150,20,masked_mae,128,8,hard,foreground,150.0
0.04983466392299658,0.06557399461731249,0.034950708686703386,released_r150,20,masked_mae,128,8,hard,full_frame,150.0
0.017757848660846395,0.027468580913628336,0.008722587923763035,released_r150,20,masked_mae,128,8,hard,head_foreground,150.0
-0.01262387559701808,-0.00865173707105182,-0.017072060875191326,released_r150,20,masked_mae,128,8,hard,head_supported,150.0
0.24653835615938552,0.3119060037126742,0.18514060519801934,released_r150,20,masked_mae,128,8,hard,head_unsupported,150.0
-0.005118672302079337,-0.0030005084375324996,-0.007235226135410739,released_r150,20,masked_mae,128,8,hard,oral,150.0
0.31681888011003323,0.3812817476048284,0.24872722956946353,released_r150,20,masked_mae,128,8,hard,torso_outside_head_roi,150.0
-0.01711675297268235,-0.009216204835117465,-0.027122639118467958,released_r150,20,masked_mae,384,1,hard,background,150.0
-0.0005880623982473059,0.00284459649020192,-0.004086168533332861,released_r150,20,masked_mae,384,1,hard,eyes,150.0
-0.0020198059808323094,0.002949781953446067,-0.006989504249929329,released_r150,20,masked_mae,384,1,hard,flame_supported,150.0
0.3766446412177091,0.4502828119017614,0.2996657511668923,released_r150,20,masked_mae,384,1,hard,flame_unsupported,150.0
0.11120543338874556,0.13670471739982795,0.08410859257021096,released_r150,20,masked_mae,384,1,hard,foreground,150.0
0.054282477291631506,0.0702527542502591,0.03929487795798809,released_r150,20,masked_mae,384,1,hard,full_frame,150.0
