ci_high,ci_low,condition,identity_count,mean_displacement_fraction,metric,n_id,n_obs,positive_means_better_quality_at_matched_linear_displacement,region,release_radius_mm,utility_above_hard_released_chord
0.024762904524108346,0.0144942076408363,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,foreground,30.0,0.01965828833517496
0.015842019180271175,0.009105564212375518,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,full_frame,30.0,0.012390003379006235
0.018777376254607025,0.008547580125443086,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,head_foreground,30.0,0.013412450610372962
0.001980286143095781,-0.0013449308478160214,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,head_supported,30.0,0.00035634128113648175
0.13297650765597874,0.061471882785889394,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,head_unsupported,30.0,0.09889090648925707
0.0025764421968965507,0.00020245501929168656,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,oral,30.0,0.0013811059716863
0.04812954606044757,0.023200258448352763,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,torso_outside_head_roi,30.0,0.03550743606786472
0.004091719777655368,-0.002641754390023155,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,background,75.0,0.000816517640733205
0.010340014513975922,0.0017258050421071847,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,eyes,75.0,0.005739224486033581
0.001986299643750308,-0.006570181272077091,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,flame_supported,75.0,-0.002019491376702788
0.044496100581883864,0.004258655493782011,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,flame_unsupported,75.0,0.023870837625715298
0.011457234559368416,-0.0024334809048510682,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,foreground,75.0,0.004530257409399196
0.007556775564721013,-0.0021404640470554727,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,full_frame,75.0,0.0027500744712179856
0.005561652243835992,-0.0021630671138761046,adaptive_r75,20,0.7657837051037668,masked_mae,8,1,True,head_foreground,75.0,0.001785567332184853
