ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
19.59725976520319,18.441538998669298,20,19.031313022794272,adaptive,masked_psnr,384,4,head_supported,full_target_density2
11.193483099897437,9.47541924386815,20,10.344818947273726,adaptive,masked_psnr,384,4,head_unsupported,full_target_density2
21.35805986706052,19.58929232588698,20,20.349445532685756,adaptive,masked_psnr,384,4,oral,full_target_density2
13.707258403364516,11.769581249068644,20,12.735195195564044,adaptive,masked_psnr,384,4,torso_outside_head_roi,full_target_density2
18.395465519550157,14.314772224120185,20,16.11491825054912,adaptive,masked_psnr,384,8,background,full_target_density2
21.1580222714993,20.10845332872207,20,20.646051125026222,adaptive,masked_psnr,384,8,eyes,full_target_density2
19.28424461375303,18.046607003976707,20,18.681301303323607,adaptive,masked_psnr,384,8,flame_supported,full_target_density2
12.176166118123655,10.47699367698356,20,11.338558363160836,adaptive,masked_psnr,384,8,flame_unsupported,full_target_density2
15.584988974163844,14.190321475862323,20,14.895220481559296,adaptive,masked_psnr,384,8,foreground,full_target_density2
15.45165098506025,14.121233852961218,20,14.794075647424062,adaptive,masked_psnr,384,8,full_frame,full_target_density2
17.120227786283657,16.048694448219017,20,16.615459107374647,adaptive,masked_psnr,384,8,head_foreground,full_target_density2
19.615317480096074,18.45477408689089,20,19.03830501758251,adaptive,masked_psnr,384,8,head_supported,full_target_density2
11.15497821095092,9.574189940293893,20,10.378958152135123,adaptive,masked_psnr,384,8,head_unsupported,full_target_density2
20.318884894367272,19.358163999543006,20,19.83717306540367,adaptive,masked_psnr,384,8,oral,full_target_density2
13.880164058128447,11.885820679566967,20,12.884963923326293,adaptive,masked_psnr,384,8,torso_outside_head_roi,full_target_density2
19.957454546767714,16.415513782468835,20,18.110721648448312,hard,masked_psnr,384,1,background,full_target_density2
21.39871232777164,20.29317824277402,20,20.8389848981652,hard,masked_psnr,384,1,eyes,full_target_density2
18.30118962554957,17.457723417609007,20,17.875551494979298,hard,masked_psnr,384,1,flame_supported,full_target_density2
5.662145387600723,3.473760207951679,20,4.503789673532239,hard,masked_psnr,384,1,flame_unsupported,full_target_density2
10.608747366941005,8.425896338230025,20,9.43533668544627,hard,masked_psnr,384,1,foreground,full_target_density2
12.402529793487808,10.422681446413145,20,11.372111001435744,hard,masked_psnr,384,1,full_frame,full_target_density2
15.000773723292607,12.932646306072522,20,13.979644450414066,hard,masked_psnr,384,1,head_foreground,full_target_density2
19.17296740961674,18.34787125115698,20,18.761394978261944,hard,masked_psnr,384,1,head_supported,full_target_density2
6.931041995442747,5.01822441625349,20,5.944631780346682,hard,masked_psnr,384,1,head_unsupported,full_target_density2
21.39631574632586,19.83412235574381,20,20.51146956089608,hard,masked_psnr,384,1,oral,full_target_density2
6.710002787192994,4.230958724223477,20,5.360336394239565,hard,masked_psnr,384,1,torso_outside_head_roi,full_target_density2
19.9718630687887,16.303653779973523,20,18.05079544149611,hard,masked_psnr,384,4,background,full_target_density2
21.25526796124196,20.177425616053384,20,20.69320359443082,hard,masked_psnr,384,4,eyes,full_target_density2
19.046099283785715,18.128851966010735,20,18.581546992403283,hard,masked_psnr,384,4,flame_supported,full_target_density2
5.666237515823482,3.4806754754804485,20,4.51269160829222,hard,masked_psnr,384,4,flame_unsupported,full_target_density2
10.6650562523494,8.513746690202966,20,9.539389594486853,hard,masked_psnr,384,4,foreground,full_target_density2
12.455667375435631,10.482382059204518,20,11.428195722793294,hard,masked_psnr,384,4,full_frame,full_target_density2
15.269498793876949,13.167995755780522,20,14.224978210104533,hard,masked_psnr,384,4,head_foreground,full_target_density2
20.15050250920677,19.203015838854906,20,19.661475825801734,hard,masked_psnr,384,4,head_supported,full_target_density2
6.924607686246992,4.963765141425659,20,5.928979835818977,hard,masked_psnr,384,4,head_unsupported,full_target_density2
