change_in_comparison_advantage,ci_high,ci_low,comparison,control_variant,identity_count,metric,n_id,n_obs,reference_variant,region
0.7643627421677504,1.184326349122654,0.3770727023859014,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,background
0.7526060209949214,1.420004524607748,0.2136759359459976,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,background
-0.051175265561514215,0.16848276997491593,-0.29234075151642663,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,eyes
-0.10479582646529942,0.09295321752154266,-0.3266987081711226,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,eyes
0.05368909507200259,0.28398288126241356,-0.1765978102290885,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,flame_supported
-0.1415953688308007,0.1759473301580655,-0.4386457454755604,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,flame_supported
0.3179093165075876,0.5422337568343404,0.09000694885876924,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,flame_unsupported
-0.395800854494051,-0.04415642488837313,-0.7466969878157306,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,flame_unsupported
0.3588619839500564,0.5204210436407926,0.1854899080006068,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,foreground
-0.16617232426852194,0.11390444888462327,-0.4377971944852895,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,foreground
0.4017759045420686,0.5245327004881695,0.2794114282872629,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,full_frame
-0.023252744429230664,0.12953584169532795,-0.1653376337398613,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,full_frame
0.13341420738543103,0.34002931973518263,-0.0671652403007803,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_foreground
-0.06577406226838889,0.20590187471856045,-0.3193942608388523,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_foreground
0.32518268669834327,0.5558370314705227,0.09724215560909939,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_supported
0.17116861284017731,0.4799777475473151,-0.09691381913313432,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_supported
-0.1897068951673842,0.11845575344929984,-0.46112716852279517,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_unsupported
-0.48187623311695094,-0.11729837661087553,-0.8846638070523402,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,head_unsupported
0.28878359667805603,0.5427994674471899,0.05105892045994591,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,oral
0.2551859725573399,0.4562338989022615,0.0676804250160004,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,oral
0.5465607510432566,0.8174713548532886,0.24906160240594108,adaptive,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,torso_outside_head_roi
-0.3855889648247573,0.04240125743625533,-0.8102580221990746,released,full_target_density2,20,masked_psnr,384,1,primary_full_target_density1,torso_outside_head_roi
0.4647256038217174,0.8512738691844759,0.09071376074642296,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,background
0.6079236869630107,1.2302555159399051,0.09152673942971132,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,background
-0.025277563442125128,0.22302447502554912,-0.27940048591413424,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,eyes
-0.1416339469555174,0.15466398464371878,-0.42356933454316953,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,eyes
0.2225268720742215,0.49445838445121704,-0.03357651791899751,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,flame_supported
0.04568744158899252,0.37152369783105027,-0.24807366502201175,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,flame_supported
0.5135209911383039,0.8132970169969431,0.23799070828245927,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,flame_unsupported
-0.0645368072644767,0.3159442295103634,-0.40393922306002805,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,flame_unsupported
0.5802961741973535,0.7866675443007686,0.36838499106215544,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,foreground
0.13189439014565293,0.38876035120120067,-0.1085488972730685,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,foreground
0.4363783147991477,0.5987679002209966,0.2740535038799357,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,full_frame
0.06999347992885956,0.21387652150831238,-0.07139056517669909,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,full_frame
0.3818753588644709,0.6102032195517221,0.1563416412139402,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_foreground
0.171821123783167,0.4100701737767457,-0.04151031313998759,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_foreground
0.5605919568518692,0.8586048205142451,0.3019147745128991,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_supported
0.41197224912495695,0.7396155253372182,0.11780038018073384,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_supported
-0.03919022721338798,0.22908661194474178,-0.31029422833938236,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_unsupported
-0.32722870541774246,-0.055005088099678974,-0.5956305558966261,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,head_unsupported
0.3355066797949888,0.5511785593387863,0.1378054837122341,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,oral
0.2198860276529425,0.41297392503052643,0.02151618213622285,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,oral
0.7272800762308028,1.0415891865929001,0.4234411583082456,adaptive,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,torso_outside_head_roi
0.025338943815130088,0.47060746613629256,-0.36879276506022024,released,full_target_density2,20,masked_psnr,384,4,primary_full_target_density1,torso_outside_head_roi
0.35766878423129905,0.7438328878445177,-0.02825523182263353,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,background
0.27636118222340694,0.6806868857459306,-0.08373190986830541,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,background
-0.07431618098062742,0.1655432310158479,-0.30855745510638877,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,eyes
-0.07081999335566369,0.2414716205685094,-0.357629937022466,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,eyes
0.21610118093674355,0.4849043486785854,-0.03403243766849025,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,flame_supported
0.06240042378657913,0.37329639409165893,-0.233534801560065,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,flame_supported
0.5513481963107828,0.8559011962764795,0.2881683352017316,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,flame_unsupported
-0.03993557821301774,0.3164269202963409,-0.36627457393425245,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,flame_unsupported
0.6002213167505159,0.8082327001135067,0.40460205536914806,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,foreground
0.1611427876316259,0.4152432374498725,-0.08333699574373385,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,foreground
0.4225280163365384,0.5675024756593167,0.2766442779082683,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,full_frame
0.005458316457035428,0.15067176313649738,-0.13046413319365635,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,full_frame
0.39548315333216094,0.6320203582696821,0.1634192127970218,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_foreground
0.20841628091492828,0.4474899207162405,-0.0062658169951281244,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_foreground
0.5532980169283348,0.8409258129397245,0.2895635756166469,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_supported
0.4476353839457651,0.7710516024537278,0.14718074991628993,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_supported
-0.02324888031718699,0.30530303622691624,-0.34567399913472663,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_unsupported
-0.3049730606592515,-0.020223104336952846,-0.575739147341372,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,head_unsupported
0.26829654286642873,0.4849675602803215,0.04614165979037634,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,oral
0.22876459532838692,0.4116726012522781,0.04381995866509124,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,oral
0.7837532518971079,1.1039785206244437,0.49201740893149665,adaptive,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,torso_outside_head_roi
0.07180745551366571,0.5085715936106416,-0.3380904252000948,released,full_target_density2,20,masked_psnr,384,8,primary_full_target_density1,torso_outside_head_roi
0.023404813749278417,0.035586728374624774,0.012497888914914261,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,background
0.021045843021380194,0.03253406054133488,0.011702381228016197,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,background
0.007641673535654606,0.015778280056630536,0.0024764033235031317,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,eyes
0.010680102135031998,0.018400743796245348,0.004546600392081198,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,eyes
0.019688688632605606,0.029155291526718502,0.010904399699264933,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,flame_supported
0.018189203932531296,0.026810161476592678,0.010697945902952515,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,flame_supported
-0.19713725739424717,-0.1342453698813911,-0.26292145082913604,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.16682363981295195,-0.1120377405805884,-0.22376139858159796,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.0435298820291396,-0.02044071779896001,-0.0657717259275575,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,foreground
-0.03624977886832873,-0.016542748206333502,-0.055029591349239154,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,foreground
-0.01351531633480974,0.004664173932668118,-0.029684733857130587,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,full_frame
-0.010637391009200012,0.004195522601685299,-0.024824981870503304,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,full_frame
0.016447365882413637,0.024656638419171678,0.008040294677711819,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_foreground
0.017885436088164446,0.023325773991037066,0.012418414703208966,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_foreground
0.02571357606183372,0.033007271941089586,0.01910216315282496,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_supported
0.022910309130749262,0.028427634036741443,0.017704691729656424,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_supported
-0.06388636824478137,-0.017514068704737856,-0.11902034004940139,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_unsupported
-0.03406862408060217,-0.0004958158972916814,-0.07329589129310371,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,head_unsupported
0.010563370204423557,0.01562077805478739,0.005819451273499978,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,oral
0.007463725758782264,0.010270397804950161,0.004755610808869647,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,oral
-0.1866151680463278,-0.11612925568597192,-0.2537723458033482,adaptive,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,torso_outside_head_roi
-0.1626161991052632,-0.1002146800630567,-0.21979980168227053,released,head_target_density1,20,masked_mae,8,1,primary_full_target_density1,torso_outside_head_roi
0.023782743830994435,0.03563002090156403,0.013352980426947702,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,background
0.022284705465058417,0.03464907546563562,0.01246210354961631,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,background
0.009545498095040336,0.015277154756080933,0.004954737694507433,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,eyes
0.01349122170640187,0.021119713215144244,0.006889841146713938,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,eyes
0.01679234748655894,0.025751697300324675,0.008393832829967045,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,flame_supported
0.01616216171548924,0.023510298694029496,0.009643448038330095,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,flame_supported
-0.20167375212674216,-0.14586260807673196,-0.2589613437085259,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,flame_unsupported
-0.18024525238633748,-0.1326775607860331,-0.2301150367575265,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,flame_unsupported
-0.04722437633034252,-0.02728718008223274,-0.06606561673635729,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,foreground
-0.04160180987629058,-0.02506709514136577,-0.05811938716014858,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,foreground
-0.016017086649291343,7.921753507670756e-05,-0.030838009731226603,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,full_frame
-0.013488681224423671,0.0005397738400022325,-0.026680677195718466,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,full_frame
0.01787574030778031,0.02522139184866009,0.010447395804027907,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_foreground
0.017782044682055055,0.02306082718459204,0.012232861654081752,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_foreground
0.024342414857620464,0.030945250397076695,0.01789693465278352,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_supported
0.022140189650097883,0.027380370183146874,0.016852579839183843,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_supported
-0.03636948751583548,0.002589266925133197,-0.0850616577107386,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_unsupported
-0.022654421870771473,0.007082757766594961,-0.06017204467069069,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,head_unsupported
0.011141317225624671,0.015426900451297377,0.0071519873727799695,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,oral
0.007796151622813273,0.011063123395763385,0.004812534379224228,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,oral
-0.20162735099179036,-0.14098443153173867,-0.259732028355104,adaptive,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,torso_outside_head_roi
-0.1812424960088678,-0.129674684932831,-0.2302727438822248,released,head_target_density1,20,masked_mae,8,4,primary_full_target_density1,torso_outside_head_roi
0.022680891977368924,0.033965520266249515,0.012448727452952144,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,background
0.021909080235515847,0.03393207190804526,0.012181415951974858,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,background
0.009602559816786939,0.015750097529857697,0.004997711596706204,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,eyes
0.013026424430287686,0.019889721309286096,0.007047346433045195,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,eyes
0.01722226938178633,0.02630017524424231,0.008909251879004052,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,flame_supported
0.015807895230128877,0.02296602691532087,0.00886111721573213,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,flame_supported
-0.20278100601375723,-0.1494008146289171,-0.25914404941772085,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,flame_unsupported
-0.186450582235034,-0.1402060742723443,-0.2361500245968266,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,flame_unsupported
-0.04851521304190883,-0.028866946080250422,-0.06764661506322775,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,foreground
-0.0449133681567611,-0.028102695341796807,-0.06154738240583008,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,foreground
-0.01671278049247435,-0.0006296399700177435,-0.031840268158035395,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,full_frame
-0.014973558259732806,-0.0008776550885144912,-0.02830291046918214,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,full_frame
0.01841694282621912,0.025329218206186728,0.01146632886768051,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_foreground
0.017955108367796756,0.023220277277936286,0.012286810465634894,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_foreground
0.024738606003101345,0.031302023623047646,0.018587598611993696,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_supported
0.022252922930262323,0.027882015058570183,0.01711020822892,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_supported
-0.03433204245916259,0.0017425879548461543,-0.08218962678140054,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_unsupported
-0.020538188469344503,0.007798270790409252,-0.05645613921583845,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,head_unsupported
0.011200221593702103,0.015651724053984562,0.006891330031458969,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,oral
0.006650980905063832,0.00972471189387005,0.003888663657234393,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,oral
-0.2030047781506557,-0.14376023896653825,-0.26068266430511183,adaptive,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,torso_outside_head_roi
-0.18971170822826142,-0.13827606190256128,-0.23946470621919405,released,head_target_density1,20,masked_mae,8,8,primary_full_target_density1,torso_outside_head_roi
0.020715027140346044,0.030483740897920854,0.01358137846904174,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,background
0.019334300578231076,0.029679329167109744,0.011925194368189953,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,background
0.002588844244116301,0.004911743055815703,0.00036671327107683634,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,eyes
0.007981879246411056,0.011128222702134543,0.004895431030434265,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,eyes
-0.005819745378224527,0.001109618390735625,-0.012604217267632346,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,flame_supported
-0.004827953441698682,0.0021158073618931486,-0.012137366360149067,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,flame_supported
-0.26738466335379835,-0.19735394757065755,-0.33911367318000085,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,flame_unsupported
-0.27974421259431625,-0.2112632596510827,-0.34911613910198314,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,flame_unsupported
-0.08534381044196891,-0.061364675565012496,-0.10959097018758988,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,foreground
-0.08818746265396227,-0.06355972838612624,-0.11326230787230035,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,foreground
-0.03865907244266027,-0.022929296212924024,-0.05477089230159316,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,full_frame
-0.04081482793947664,-0.024308773847283426,-0.057501274142387475,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,full_frame
0.014804505868820502,0.018822875357486658,0.010920000024915751,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_foreground
0.014176923117438548,0.018355525121006598,0.010245339965971606,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_foreground
0.013606086162872011,0.017292472082918835,0.009962359584196629,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_supported
0.013512948973860201,0.016708490228230805,0.010512875418936406,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_supported
0.010945986803993772,0.04521131721983479,-0.02707865810631488,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_unsupported
0.004714929672604062,0.03103013249965815,-0.023127663952191947,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,head_unsupported
0.005351525269680084,0.008313131307159324,0.0025773398887843544,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,oral
0.006135711057255796,0.0082081687205445,0.004406408878400361,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,oral
-0.3317032049219036,-0.25549490523067236,-0.4033024751018872,adaptive,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,torso_outside_head_roi
-0.3378275859199892,-0.26391260912289954,-0.4098397718004393,released,head_target_density1,20,masked_mae,384,1,primary_full_target_density1,torso_outside_head_roi
0.0206536982024953,0.028244109389933478,0.013626420655331293,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,background
0.024122478316894534,0.03188636890796965,0.017221255551206363,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,background
0.005732730029898369,0.008427260077871323,0.0034075710311335383,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,eyes
0.008877440563893623,0.012971392293560357,0.005008936420027004,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,eyes
-0.003849170105624098,0.0029421621383709487,-0.010703537506460891,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,flame_supported
-0.003941907890875775,0.003498498070269441,-0.011494210193551565,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,flame_supported
-0.27330107908249984,-0.20281186571336307,-0.344573457298187,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,flame_unsupported
-0.2846709778108768,-0.21425882602331064,-0.35525818273295334,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,flame_unsupported
-0.08481965849086384,-0.060785420291280645,-0.10873091632741326,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,foreground
-0.08852359462553976,-0.06386420939132434,-0.11313144524072982,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,foreground
-0.0390996685588546,-0.02451342655292776,-0.05470060858365809,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,full_frame
-0.03978615652212208,-0.02478849710046534,-0.05529503757659176,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,full_frame
0.01671790274489138,0.020710622005698155,0.013054533139897267,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_foreground
0.016135411209152902,0.020223571884355054,0.012157741515680685,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_foreground
0.017639468856450898,0.021554739089350013,0.014066022707528974,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_supported
0.01682812915548903,0.02032034230232895,0.013593442441641485,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_supported
-0.004617698301505354,0.030474074297561965,-0.04496633131383861,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_unsupported
0.00044047212693849316,0.023775494230686922,-0.024556108531974943,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,head_unsupported
0.0071323226567580915,0.010974395618835817,0.003470092878239652,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,oral
0.00771333846441315,0.01047681653699813,0.0052106170118066805,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,oral
-0.33511389884647313,-0.2609562644854369,-0.4050327823838701,adaptive,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,torso_outside_head_roi
-0.3453538191615021,-0.26993390645782556,-0.41844338223457783,released,head_target_density1,20,masked_mae,384,4,primary_full_target_density1,torso_outside_head_roi
0.01911488080960058,0.027009182445273422,0.011775310951543484,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,background
0.024143171268445986,0.03297780718868948,0.016681454691142374,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,background
0.004748169436073804,0.007625754237791175,0.0023865651294704125,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,eyes
0.008637349969331406,0.012476172508167113,0.005207073773959527,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,eyes
-0.0047140995035794536,0.0028826357988697223,-0.012247882029213463,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,flame_supported
-0.003586648643097151,0.004128596581248881,-0.011489128586849463,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,flame_supported
-0.28135658458418134,-0.2151138646332925,-0.3501784459546166,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,flame_unsupported
-0.29268564702173794,-0.2256371816686147,-0.3615603885209776,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,flame_unsupported
-0.0894275812247687,-0.06534484654061724,-0.11486637738539211,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,foreground
-0.09217693809592499,-0.06768049219137258,-0.11709162617425378,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,foreground
-0.041689326469000275,-0.02675908364387817,-0.057345888230406684,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,full_frame
-0.04112525887647575,-0.025754443373299945,-0.056809317791702764,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,full_frame
0.01607581882888459,0.020424238930064415,0.01206050569034383,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_foreground
0.01668247252066121,0.020844118599452507,0.012632882854194156,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_foreground
0.017323361382301422,0.02181746512520642,0.013360434924331116,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_supported
0.017680178814931547,0.021566628357749848,0.014194787290916696,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_supported
-0.008243032874046458,0.026104025815441703,-0.04863632038410283,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_unsupported
-0.0033353076962067407,0.019044023695655138,-0.02796731533434473,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,head_unsupported
0.007848169543072214,0.011961934092852492,0.0038542230860611425,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,oral
0.007880184297443787,0.010554973512326718,0.005411154280940945,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,oral
-0.3411566018014751,-0.2679374401673112,-0.4120743744933039,adaptive,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,torso_outside_head_roi
-0.3499282429530221,-0.2755882870898605,-0.4220432813369943,released,head_target_density1,20,masked_mae,384,8,primary_full_target_density1,torso_outside_head_roi
0.004573102075001388,0.008871440202521787,0.0005038612445387841,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,background
0.003640387161005262,0.007166883918186055,-7.424731733376575e-05,released,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,background
0.002212024064156332,0.008951610947154387,-0.002370624246170313,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,eyes
0.0034804513599594722,0.007696700423194629,-0.00028528546678875585,released,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,eyes
0.002368453606456069,0.006624765575585753,-0.0021754412810891088,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,flame_supported
0.00039077326389457825,0.0036558532965529234,-0.002856082470581083,released,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,flame_supported
-0.011918731872574756,0.0009491151141599278,-0.025646565418238457,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,flame_unsupported
0.0014086644134341463,0.013662848902190763,-0.011776768518708182,released,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,flame_unsupported
-0.000987811934826876,0.003791151243459671,-0.00632104937026552,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,foreground
0.0018541628397788536,0.00583587984669365,-0.0021831173198691126,released,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,foreground
0.0013828692799178796,0.00411167537538177,-0.001458034654286335,adaptive,full_target_density2,20,masked_mae,8,1,primary_full_target_density1,full_frame
