advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
-0.022073254847228486,-0.015482475253520667,-0.02842789685227622,adaptive,0.05,20,masked_mae,128,8,background,primary_full_target_density1
-0.023219683988136126,-0.013828946079045622,-0.033726360245527755,released,0.2,20,masked_mae,128,8,background,primary_full_target_density1
0.001453186110412744,0.004840814718677044,-0.0019481281075905675,adaptive,0.55,20,masked_mae,128,8,eyes,primary_full_target_density1
0.0009190889877976622,0.0033715528024061596,-0.0014359969391154377,released,0.65,20,masked_mae,128,8,eyes,primary_full_target_density1
-0.007309127854863576,-0.002389300984586542,-0.012326626527883975,adaptive,0.35,20,masked_mae,128,8,flame_supported,primary_full_target_density1
-0.005454363801939695,6.444802048874463e-05,-0.010812350942877752,released,0.35,20,masked_mae,128,8,flame_supported,primary_full_target_density1
0.35496067643104184,0.4315747897905057,0.27737628519735297,adaptive,1.0,20,masked_mae,128,8,flame_unsupported,primary_full_target_density1
0.3696806831049475,0.444214928402211,0.2903743536985628,released,1.0,20,masked_mae,128,8,flame_unsupported,primary_full_target_density1
0.10154104895881808,0.12577651524122194,0.07692117757894505,adaptive,1.0,20,masked_mae,128,8,foreground,primary_full_target_density1
0.10769003628695936,0.13131290534920206,0.08203357391533159,released,1.0,20,masked_mae,128,8,foreground,primary_full_target_density1
0.04702379378405484,0.06294611927793828,0.03220603104385119,adaptive,0.9,20,masked_mae,128,8,full_frame,primary_full_target_density1
0.04983466392299658,0.06514587729567231,0.035288739736806095,released,1.0,20,masked_mae,128,8,full_frame,primary_full_target_density1
0.014891969134542781,0.025229914405918492,0.005197424929880899,adaptive,0.65,20,masked_mae,128,8,head_foreground,primary_full_target_density1
0.017757848660846395,0.02727996812926116,0.00873696970461032,released,0.7,20,masked_mae,128,8,head_foreground,primary_full_target_density1
-0.014600855799305113,-0.010889187169115846,-0.018764248815977564,adaptive,0.0,20,masked_mae,128,8,head_supported,primary_full_target_density1
-0.01262387559701808,-0.008618152458456058,-0.017073999625223695,released,0.0,20,masked_mae,128,8,head_supported,primary_full_target_density1
0.23274744232819802,0.2999504983096158,0.16655296922624582,adaptive,0.95,20,masked_mae,128,8,head_unsupported,primary_full_target_density1
0.24653835615938552,0.309750980180427,0.18450786259358068,released,1.0,20,masked_mae,128,8,head_unsupported,primary_full_target_density1
-0.00851590249959749,-0.005143443446666912,-0.01216620616147382,adaptive,0.1,20,masked_mae,128,8,oral,primary_full_target_density1
-0.005118672302079337,-0.0029892304836764217,-0.00726754403309853,released,0.1,20,masked_mae,128,8,oral,primary_full_target_density1
0.3024634059143354,0.3657663556101107,0.23528694251120502,adaptive,1.0,20,masked_mae,128,8,torso_outside_head_roi,primary_full_target_density1
0.31681888011003323,0.3802512396738198,0.24756572322204323,released,1.0,20,masked_mae,128,8,torso_outside_head_roi,primary_full_target_density1
-0.021745114135160937,-0.014146871694121814,-0.03102128709967857,adaptive,0.1,20,masked_mae,384,1,background,primary_full_target_density1
