advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,training_seed,variant
-1.4877190900648807,-1.1197253295105285,-1.8483660059233564,adaptive,0.05,20,masked_psnr,384,4,flame_supported,2,head_target_density1
-1.6805278311055076,-1.3029114491216864,-2.057009245655951,released,0.0,20,masked_psnr,384,4,flame_supported,2,head_target_density1
0.8999229185269814,1.2755678433231203,0.5753221062231664,adaptive,0.95,20,masked_psnr,384,4,flame_unsupported,2,head_target_density1
1.0028058203019778,1.4082942498983007,0.6483190538846143,released,1.0,20,masked_psnr,384,4,flame_unsupported,2,head_target_density1
0.5265670885612241,0.8829987921663816,0.23663349728999766,adaptive,0.75,20,masked_psnr,384,4,foreground,2,head_target_density1
0.5632751401936229,0.946796930049328,0.2585688209242794,released,0.8,20,masked_psnr,384,4,foreground,2,head_target_density1
0.3887341414887734,0.723318623785576,0.11509719089757862,adaptive,0.7,20,masked_psnr,384,4,full_frame,2,head_target_density1
0.4578467147360391,0.8032785373692183,0.1770331538716883,released,0.75,20,masked_psnr,384,4,full_frame,2,head_target_density1
2.7006563634614698,3.52049404610013,1.9428524838242685,adaptive,1.0,20,masked_psnr,384,4,head_foreground,2,head_target_density1
3.373019588655416,4.201423425021253,2.618088944800474,released,1.0,20,masked_psnr,384,4,head_foreground,2,head_target_density1
0.1687545523699338,0.39259531349236115,-0.0944409673105531,adaptive,0.7,20,masked_psnr,384,4,head_supported,2,head_target_density1
0.5550446171021916,0.7174186804986606,0.3888454167916054,released,0.9,20,masked_psnr,384,4,head_supported,2,head_target_density1
4.044360079367528,5.103036958647793,3.0295125850519633,adaptive,1.0,20,masked_psnr,384,4,head_unsupported,2,head_target_density1
5.018944954763168,6.015034262884425,4.028045956325525,released,1.0,20,masked_psnr,384,4,head_unsupported,2,head_target_density1
-0.06889964692695934,0.11186025440603627,-0.24482162254630524,adaptive,0.4,20,masked_psnr,384,4,oral,2,head_target_density1
0.08398711719093885,0.38221557806505385,-0.2144524637845384,released,0.6,20,masked_psnr,384,4,oral,2,head_target_density1
-0.17234190844327432,0.012579059093481004,-0.32342538941357146,adaptive,0.15,20,masked_psnr,384,4,torso_outside_head_roi,2,head_target_density1
-0.2648773036321761,-0.04278264566571452,-0.44379457088437385,released,0.15,20,masked_psnr,384,4,torso_outside_head_roi,2,head_target_density1
-0.4201804031518397,0.4318108380571228,-1.278737169277292,adaptive,0.45,20,masked_psnr,384,8,background,2,head_target_density1
-0.702674617647595,0.32091038809336725,-1.7893412317396624,released,0.45,20,masked_psnr,384,8,background,2,head_target_density1
0.5699049018999057,0.8707747024360796,0.3104465649897604,adaptive,0.85,20,masked_psnr,384,8,eyes,2,head_target_density1
0.9528852287459587,1.283888907700569,0.6177580271403313,released,0.85,20,masked_psnr,384,8,eyes,2,head_target_density1
-1.5464294361720365,-1.1541849235646584,-1.9323881114433876,adaptive,0.05,20,masked_psnr,384,8,flame_supported,2,head_target_density1
-1.743826030080402,-1.3388262452057407,-2.144917180394238,released,0.0,20,masked_psnr,384,8,flame_supported,2,head_target_density1
0.8536343194531977,1.2268382302143597,0.5405640457411716,adaptive,0.95,20,masked_psnr,384,8,flame_unsupported,2,head_target_density1
0.9408142126465255,1.353798007905668,0.6008033509458439,released,1.0,20,masked_psnr,384,8,flame_unsupported,2,head_target_density1
0.4998470135257061,0.8384693760642536,0.22599894657501324,adaptive,0.75,20,masked_psnr,384,8,foreground,2,head_target_density1
0.5232228624432164,0.8910826092206341,0.2197475285170775,released,0.75,20,masked_psnr,384,8,foreground,2,head_target_density1
0.33531525757818986,0.6695214472374718,0.054994886577952255,adaptive,0.6,20,masked_psnr,384,8,full_frame,2,head_target_density1
0.3606019300556987,0.7001472402845766,0.06635743251033592,released,0.7,20,masked_psnr,384,8,full_frame,2,head_target_density1
2.6625600971421415,3.4609483806406227,1.9093383810861964,adaptive,0.95,20,masked_psnr,384,8,head_foreground,2,head_target_density1
3.304022079250571,4.122461860682942,2.50926442140052,released,1.0,20,masked_psnr,384,8,head_foreground,2,head_target_density1
0.15023665514974738,0.3746094799813209,-0.12052034095971227,adaptive,0.75,20,masked_psnr,384,8,head_supported,2,head_target_density1
0.5653084944093001,0.7185706049249705,0.41322598921280895,released,1.0,20,masked_psnr,384,8,head_supported,2,head_target_density1
3.924931937784084,4.972397415748776,2.920582972696981,adaptive,1.0,20,masked_psnr,384,8,head_unsupported,2,head_target_density1
4.814548640325862,5.864317906099928,3.7603817275187432,released,1.0,20,masked_psnr,384,8,head_unsupported,2,head_target_density1
0.052918329666698585,0.2312308151345359,-0.12469892334385997,adaptive,0.55,20,masked_psnr,384,8,oral,2,head_target_density1
0.12411912020309365,0.3728095322878213,-0.1165641351518563,released,0.5,20,masked_psnr,384,8,oral,2,head_target_density1
-0.18071669188116724,-0.012385403328262124,-0.3169279809214756,adaptive,0.15,20,masked_psnr,384,8,torso_outside_head_roi,2,head_target_density1
-0.2650589935649191,-0.04993881163550217,-0.43739748409465934,released,0.15,20,masked_psnr,384,8,torso_outside_head_roi,2,head_target_density1
-1.2096344900228997,1.5943322276562928,-3.445435653644509,adaptive,0.3,20,masked_psnr,8,1,background,2,primary_full_target_density1
-1.2613457704736004,1.1364773623966942,-3.120801034305301,released,0.15,20,masked_psnr,8,1,background,2,primary_full_target_density1
-0.13608427852737287,0.4530213625942346,-0.8491953615456654,adaptive,0.55,20,masked_psnr,8,1,eyes,2,primary_full_target_density1
-0.2888129642777342,0.2701544897486569,-0.9844857967764326,released,0.5,20,masked_psnr,8,1,eyes,2,primary_full_target_density1
-1.8441181364999983,-1.1914527970028392,-2.512023654613978,adaptive,0.1,20,masked_psnr,8,1,flame_supported,2,primary_full_target_density1
-1.7463234536912176,-1.2054352346273176,-2.3667466982127445,released,0.0,20,masked_psnr,8,1,flame_supported,2,primary_full_target_density1
2.8920729529301696,3.8880721593750778,1.857311623633771,adaptive,0.95,20,masked_psnr,8,1,flame_unsupported,2,primary_full_target_density1
2.4183650275624786,3.2678024611800245,1.49398556112815,released,0.9,20,masked_psnr,8,1,flame_unsupported,2,primary_full_target_density1
1.8474572575293835,2.7465722394431884,0.8959895095852923,adaptive,0.85,20,masked_psnr,8,1,foreground,2,primary_full_target_density1
1.5064907445059448,2.2905150163732726,0.6273795477431352,released,0.9,20,masked_psnr,8,1,foreground,2,primary_full_target_density1
0.90424587821975,1.935458133479058,-0.2475575518182052,adaptive,0.75,20,masked_psnr,8,1,full_frame,2,primary_full_target_density1
0.6548189022065114,1.503993110299272,-0.3808837208239205,released,0.75,20,masked_psnr,8,1,full_frame,2,primary_full_target_density1
-0.0781891626593116,0.5700065316634365,-0.7580805728285724,adaptive,0.5,20,masked_psnr,8,1,head_foreground,2,primary_full_target_density1
-0.18935445367782872,0.3087933878876191,-0.7410891041375917,released,0.5,20,masked_psnr,8,1,head_foreground,2,primary_full_target_density1
-2.339781103425191,-1.7525363642550367,-2.9759801546821842,adaptive,0.0,20,masked_psnr,8,1,head_supported,2,primary_full_target_density1
-2.228826769369699,-1.7536972548883305,-2.740767912494446,released,0.0,20,masked_psnr,8,1,head_supported,2,primary_full_target_density1
1.8012657711675313,2.905312438232421,0.7666637372953586,adaptive,0.85,20,masked_psnr,8,1,head_unsupported,2,primary_full_target_density1
1.4558853623202732,2.2397171958929967,0.6880156323457822,released,0.85,20,masked_psnr,8,1,head_unsupported,2,primary_full_target_density1
-0.8315913168415886,-0.48422356307888614,-1.189234421565637,adaptive,0.1,20,masked_psnr,8,1,oral,2,primary_full_target_density1
-0.469935731835724,-0.1975376880983638,-0.7469782973889962,released,0.2,20,masked_psnr,8,1,oral,2,primary_full_target_density1
2.78424829379624,4.059039902642847,1.4190652047203094,adaptive,0.85,20,masked_psnr,8,1,torso_outside_head_roi,2,primary_full_target_density1
2.2372814723677257,3.351972125449404,0.9931162205898395,released,0.85,20,masked_psnr,8,1,torso_outside_head_roi,2,primary_full_target_density1
-0.8189159940150412,1.7082117804280128,-3.004461896719908,adaptive,0.4,20,masked_psnr,8,4,background,2,primary_full_target_density1
-0.8988044245410618,1.516526160555719,-2.8758053806044117,released,0.25,20,masked_psnr,8,4,background,2,primary_full_target_density1
-0.5596106828466165,-0.04291981389813072,-1.1177530565919043,adaptive,0.35,20,masked_psnr,8,4,eyes,2,primary_full_target_density1
-0.6626358699190019,-0.059887906992132374,-1.3622276452445174,released,0.5,20,masked_psnr,8,4,eyes,2,primary_full_target_density1
-1.8292042098173735,-1.2118667195240276,-2.5096695911128974,adaptive,0.15,20,masked_psnr,8,4,flame_supported,2,primary_full_target_density1
-1.7672350012984641,-1.2479757895496242,-2.366571673937633,released,0.0,20,masked_psnr,8,4,flame_supported,2,primary_full_target_density1
2.8766819839060322,3.597211844535568,2.1770347747378,adaptive,0.95,20,masked_psnr,8,4,flame_unsupported,2,primary_full_target_density1
2.742833313908741,3.4260541377263376,2.088611998948203,released,0.95,20,masked_psnr,8,4,flame_unsupported,2,primary_full_target_density1
1.891779194931696,2.5736080275084223,1.1284664146128909,adaptive,0.9,20,masked_psnr,8,4,foreground,2,primary_full_target_density1
1.7918805930417065,2.442869418797553,1.0645441838533953,released,0.9,20,masked_psnr,8,4,foreground,2,primary_full_target_density1
0.9727662079038014,1.8635335940585873,-0.07146316798859562,adaptive,0.8,20,masked_psnr,8,4,full_frame,2,primary_full_target_density1
0.8850081364554768,1.708816953615461,-0.04426379940664717,released,0.8,20,masked_psnr,8,4,full_frame,2,primary_full_target_density1
-0.24835584508873057,0.36026892233030405,-0.9085827714318584,adaptive,0.5,20,masked_psnr,8,4,head_foreground,2,primary_full_target_density1
-0.14269928386668704,0.42126251845022816,-0.7329732455554229,released,0.55,20,masked_psnr,8,4,head_foreground,2,primary_full_target_density1
-2.493722366065394,-1.902690356640444,-3.1839602600625696,adaptive,0.0,20,masked_psnr,8,4,head_supported,2,primary_full_target_density1
-2.426614466980297,-1.9048811854636363,-3.0624690266960313,released,0.0,20,masked_psnr,8,4,head_supported,2,primary_full_target_density1
1.3838044944224877,2.3838457364443455,0.5214276593367136,adaptive,0.8,20,masked_psnr,8,4,head_unsupported,2,primary_full_target_density1
1.481225130886564,2.2039530023004175,0.7850158135348358,released,0.85,20,masked_psnr,8,4,head_unsupported,2,primary_full_target_density1
-0.9601067980309999,-0.6564266799479256,-1.2467416030534593,adaptive,0.1,20,masked_psnr,8,4,oral,2,primary_full_target_density1
-0.7084000158729422,-0.35631103101538236,-1.0667764692271595,released,0.2,20,masked_psnr,8,4,oral,2,primary_full_target_density1
2.887785122011985,3.8580350831196895,1.8377680767638704,adaptive,0.9,20,masked_psnr,8,4,torso_outside_head_roi,2,primary_full_target_density1
2.7045815699853692,3.6081465435752413,1.7589712640784543,released,0.9,20,masked_psnr,8,4,torso_outside_head_roi,2,primary_full_target_density1
-0.9316656681595488,1.355623864640422,-2.95342495520499,adaptive,0.4,20,masked_psnr,8,8,background,2,primary_full_target_density1
-0.9759575461622314,1.29931957934744,-2.9471747347140993,released,0.25,20,masked_psnr,8,8,background,2,primary_full_target_density1
-0.43427173985960915,0.052737754145968,-1.0019116620513526,adaptive,0.4,20,masked_psnr,8,8,eyes,2,primary_full_target_density1
-0.4108261854961343,0.11300617394730685,-1.0122789270788155,released,0.45,20,masked_psnr,8,8,eyes,2,primary_full_target_density1
-2.036347046137217,-1.4205331997097341,-2.699194149829797,adaptive,0.15,20,masked_psnr,8,8,flame_supported,2,primary_full_target_density1
-1.798534573194355,-1.248100570802247,-2.416321404828315,released,0.05,20,masked_psnr,8,8,flame_supported,2,primary_full_target_density1
2.947055978874663,3.6847890001182066,2.2401925675134877,adaptive,0.95,20,masked_psnr,8,8,flame_unsupported,2,primary_full_target_density1
2.8259078272321974,3.5222833876639474,2.1548486138648477,released,0.95,20,masked_psnr,8,8,flame_unsupported,2,primary_full_target_density1
1.9153173781144806,2.6036139730970684,1.1314245273512193,adaptive,0.9,20,masked_psnr,8,8,foreground,2,primary_full_target_density1
1.8845339566668506,2.548073712637234,1.1536686757504346,released,0.9,20,masked_psnr,8,8,foreground,2,primary_full_target_density1
0.9883820981531706,1.8967824244658693,-0.06571866109386527,adaptive,0.8,20,masked_psnr,8,8,full_frame,2,primary_full_target_density1
0.9368612979726834,1.7794255038577762,-0.08228355873439076,released,0.8,20,masked_psnr,8,8,full_frame,2,primary_full_target_density1
-0.31840928063095575,0.26441983770453104,-0.9325280864844948,adaptive,0.5,20,masked_psnr,8,8,head_foreground,2,primary_full_target_density1
-0.1623201968722113,0.37438053498715806,-0.733092137811871,released,0.55,20,masked_psnr,8,8,head_foreground,2,primary_full_target_density1
-2.67738339305377,-2.1007971424482164,-3.3344064492533603,adaptive,0.0,20,masked_psnr,8,8,head_supported,2,primary_full_target_density1
-2.526509765099175,-2.0286908939832857,-3.0973529250825713,released,0.0,20,masked_psnr,8,8,head_supported,2,primary_full_target_density1
1.3176287332096062,2.255019223577341,0.49425645279606634,adaptive,0.85,20,masked_psnr,8,8,head_unsupported,2,primary_full_target_density1
1.4508794367266178,2.1848325179287222,0.7627592668823697,released,0.9,20,masked_psnr,8,8,head_unsupported,2,primary_full_target_density1
-0.8925989657664755,-0.5673973067863709,-1.2154910681190918,adaptive,0.2,20,masked_psnr,8,8,oral,2,primary_full_target_density1
-0.599284813685968,-0.3008597734638133,-0.9157592193996767,released,0.15,20,masked_psnr,8,8,oral,2,primary_full_target_density1
2.946554381643219,3.9466645340170987,1.9180639931641457,adaptive,0.9,20,masked_psnr,8,8,torso_outside_head_roi,2,primary_full_target_density1
2.8341495308827804,3.7929232141249627,1.8270469728744678,released,0.9,20,masked_psnr,8,8,torso_outside_head_roi,2,primary_full_target_density1
-3.1794116642846753,-1.8528104930863405,-4.550547741383038,adaptive,0.15,20,masked_psnr,32,1,background,2,primary_full_target_density1
-2.376497342228822,-0.45009157770891584,-4.26820535606948,released,0.25,20,masked_psnr,32,1,background,2,primary_full_target_density1
-0.2737871010832221,0.03723633347733163,-0.6181119182309041,adaptive,0.45,20,masked_psnr,32,1,eyes,2,primary_full_target_density1
-0.5495200297255327,-0.10850101757022007,-0.997149114046518,released,0.4,20,masked_psnr,32,1,eyes,2,primary_full_target_density1
-0.478412553903558,0.15645167452829062,-1.1359365202224674,adaptive,0.4,20,masked_psnr,32,1,flame_supported,2,primary_full_target_density1
-0.5551198964066184,0.11171000230876799,-1.2118371877220795,released,0.35,20,masked_psnr,32,1,flame_supported,2,primary_full_target_density1
5.717072485330177,6.853005611817062,4.479982216206765,adaptive,0.95,20,masked_psnr,32,1,flame_unsupported,2,primary_full_target_density1
5.473417313184489,6.615819149039175,4.247191548465283,released,0.95,20,masked_psnr,32,1,flame_unsupported,2,primary_full_target_density1
4.200653748515573,5.141606484256053,3.184026948195785,adaptive,0.9,20,masked_psnr,32,1,foreground,2,primary_full_target_density1
4.055228768162651,5.050235389975459,2.9817984923692507,released,0.9,20,masked_psnr,32,1,foreground,2,primary_full_target_density1
2.2278066998780717,3.1103613032603263,1.299948611274956,adaptive,0.8,20,masked_psnr,32,1,full_frame,2,primary_full_target_density1
2.3053252003523808,3.1893061922470034,1.335062311445065,released,0.85,20,masked_psnr,32,1,full_frame,2,primary_full_target_density1
1.7201631181609383,2.7595519341265926,0.753816244031418,adaptive,0.75,20,masked_psnr,32,1,head_foreground,2,primary_full_target_density1
1.4892773320739343,2.4969215305609187,0.5542422168562573,released,0.75,20,masked_psnr,32,1,head_foreground,2,primary_full_target_density1
-1.232985758435417,-0.7266912715808068,-1.8174520587066902,adaptive,0.05,20,masked_psnr,32,1,head_supported,2,primary_full_target_density1
-1.343255527260102,-0.8668628219584725,-1.820683508848739,released,0.1,20,masked_psnr,32,1,head_supported,2,primary_full_target_density1
4.4161763569460675,5.914960348556948,2.953406538538177,adaptive,0.9,20,masked_psnr,32,1,head_unsupported,2,primary_full_target_density1
4.0283830404894285,5.558755994628554,2.583241799671152,released,0.9,20,masked_psnr,32,1,head_unsupported,2,primary_full_target_density1
-0.6961706666530523,-0.39054277626183304,-0.9923773722110916,adaptive,0.1,20,masked_psnr,32,1,oral,2,primary_full_target_density1
-0.07893636021478194,0.21642157623991795,-0.3690445394273673,released,0.45,20,masked_psnr,32,1,oral,2,primary_full_target_density1
5.909895191619894,7.022549007339366,4.621548582515028,adaptive,0.95,20,masked_psnr,32,1,torso_outside_head_roi,2,primary_full_target_density1
5.767396177276148,7.028179292362481,4.365091144280831,released,0.95,20,masked_psnr,32,1,torso_outside_head_roi,2,primary_full_target_density1
-2.5750053812517293,-0.7334248997930661,-4.280127333466957,adaptive,0.25,20,masked_psnr,32,4,background,2,primary_full_target_density1
-2.0988753363094736,0.45535958911416363,-4.262571336506331,released,0.25,20,masked_psnr,32,4,background,2,primary_full_target_density1
-0.4647072912156247,-0.0760022414716606,-0.8835408151411641,adaptive,0.25,20,masked_psnr,32,4,eyes,2,primary_full_target_density1
-0.5541571956772682,-0.027327844225945544,-1.1355514202042956,released,0.4,20,masked_psnr,32,4,eyes,2,primary_full_target_density1
-0.6874973332200848,0.029513749090926175,-1.4084669715345963,adaptive,0.35,20,masked_psnr,32,4,flame_supported,2,primary_full_target_density1
-0.7264572648912422,0.02813496123105087,-1.4900966475897524,released,0.35,20,masked_psnr,32,4,flame_supported,2,primary_full_target_density1
5.760866891421303,6.727318908434797,4.705515044201678,adaptive,0.95,20,masked_psnr,32,4,flame_unsupported,2,primary_full_target_density1
5.516777343924001,6.497613166878665,4.467277084767001,released,0.95,20,masked_psnr,32,4,flame_unsupported,2,primary_full_target_density1
4.259956803055305,5.1399184074039335,3.3225739932620986,adaptive,0.9,20,masked_psnr,32,4,foreground,2,primary_full_target_density1
4.1014115703761345,5.030466437029502,3.0501022931314674,released,0.9,20,masked_psnr,32,4,foreground,2,primary_full_target_density1
2.400366377125213,3.2428062063769634,1.542850813104225,adaptive,0.85,20,masked_psnr,32,4,full_frame,2,primary_full_target_density1
2.3723541649390243,3.3130453041157857,1.3809623132039135,released,0.8,20,masked_psnr,32,4,full_frame,2,primary_full_target_density1
1.5998583429646434,2.5833137419790453,0.6380094788608996,adaptive,0.7,20,masked_psnr,32,4,head_foreground,2,primary_full_target_density1
1.4624054236452522,2.4368439764438325,0.5042066312492275,released,0.75,20,masked_psnr,32,4,head_foreground,2,primary_full_target_density1
-1.7006878772669858,-1.1408798047143471,-2.373225877914822,adaptive,0.0,20,masked_psnr,32,4,head_supported,2,primary_full_target_density1
-1.7896996158322938,-1.247912227269609,-2.3499275004865363,released,0.0,20,masked_psnr,32,4,head_supported,2,primary_full_target_density1
4.189670845509302,5.671187092330231,2.700865591947402,adaptive,0.85,20,masked_psnr,32,4,head_unsupported,2,primary_full_target_density1
4.005360519926054,5.425498931322901,2.6196290526245334,released,0.85,20,masked_psnr,32,4,head_unsupported,2,primary_full_target_density1
-0.9560263164826266,-0.6630619237076216,-1.2557300703266994,adaptive,0.05,20,masked_psnr,32,4,oral,2,primary_full_target_density1
-0.4196295461474392,-0.12564912000491696,-0.7129601220296811,released,0.2,20,masked_psnr,32,4,oral,2,primary_full_target_density1
6.033922624747245,6.876800030288841,5.138857448275696,adaptive,1.0,20,masked_psnr,32,4,torso_outside_head_roi,2,primary_full_target_density1
5.784381538934202,6.792915444588985,4.653953563109399,released,0.95,20,masked_psnr,32,4,torso_outside_head_roi,2,primary_full_target_density1
-2.5303273584699335,-0.6098347552505268,-4.288556528061554,adaptive,0.2,20,masked_psnr,32,8,background,2,primary_full_target_density1
-1.995039885534132,0.25975994404250324,-4.00578567433601,released,0.3,20,masked_psnr,32,8,background,2,primary_full_target_density1
-0.30111578001971234,0.08430605520265352,-0.7149174536058631,adaptive,0.35,20,masked_psnr,32,8,eyes,2,primary_full_target_density1
-0.39843238690442373,0.11821007584654838,-0.9509934924027267,released,0.45,20,masked_psnr,32,8,eyes,2,primary_full_target_density1
-0.6441554222060437,0.020621131840763512,-1.3354142553832964,adaptive,0.4,20,masked_psnr,32,8,flame_supported,2,primary_full_target_density1
-0.7854762316604574,-0.04067694350602126,-1.5150275639843658,released,0.3,20,masked_psnr,32,8,flame_supported,2,primary_full_target_density1
5.909652766428825,6.874914013950571,4.85623114438672,adaptive,1.0,20,masked_psnr,32,8,flame_unsupported,2,primary_full_target_density1
5.561688542370382,6.519860389604726,4.506935399124112,released,0.95,20,masked_psnr,32,8,flame_unsupported,2,primary_full_target_density1
4.44636367418903,5.340896920383061,3.47780389543529,adaptive,0.9,20,masked_psnr,32,8,foreground,2,primary_full_target_density1
4.192348776131154,5.110121559908988,3.153441018936389,released,0.9,20,masked_psnr,32,8,foreground,2,primary_full_target_density1
2.473750505355466,3.357905738062301,1.6098172519664309,adaptive,0.8,20,masked_psnr,32,8,full_frame,2,primary_full_target_density1
2.461767999716014,3.3441101670592803,1.4719101022787455,released,0.85,20,masked_psnr,32,8,full_frame,2,primary_full_target_density1
1.6697458969601495,2.606079554142738,0.7438833560438866,adaptive,0.75,20,masked_psnr,32,8,head_foreground,2,primary_full_target_density1
1.4444030568563295,2.4109595126527497,0.4931773235710828,released,0.75,20,masked_psnr,32,8,head_foreground,2,primary_full_target_density1
-1.6916484201247914,-1.1816802549313015,-2.2821144521015113,adaptive,0.0,20,masked_psnr,32,8,head_supported,2,primary_full_target_density1
-1.8651137529165083,-1.3159148132671994,-2.427402711070079,released,0.0,20,masked_psnr,32,8,head_supported,2,primary_full_target_density1
4.204956696609353,5.584248970796889,2.789910534210525,adaptive,0.95,20,masked_psnr,32,8,head_unsupported,2,primary_full_target_density1
3.936699828149689,5.327249968320885,2.565977562550885,released,0.9,20,masked_psnr,32,8,head_unsupported,2,primary_full_target_density1
-0.9381034716413259,-0.6202252957134212,-1.2498835619098199,adaptive,0.15,20,masked_psnr,32,8,oral,2,primary_full_target_density1
-0.4198185692345822,-0.14153942218602433,-0.6947984018988155,released,0.2,20,masked_psnr,32,8,oral,2,primary_full_target_density1
6.178871201191916,7.107242649844957,5.198784692624949,adaptive,1.0,20,masked_psnr,32,8,torso_outside_head_roi,2,primary_full_target_density1
5.816110031822204,6.845785331200439,4.7102138648525695,released,0.95,20,masked_psnr,32,8,torso_outside_head_roi,2,primary_full_target_density1
-2.0358993290814267,-1.2139390619864392,-2.94289814812562,adaptive,0.15,20,masked_psnr,128,1,background,2,primary_full_target_density1
-1.530560632645525,-0.39033072490174414,-2.6605185360873653,released,0.25,20,masked_psnr,128,1,background,2,primary_full_target_density1
-0.046175762222856596,0.3107955056893436,-0.3977988593965661,adaptive,0.5,20,masked_psnr,128,1,eyes,2,primary_full_target_density1
-0.12313353218412981,0.21335932905553517,-0.4563207887057252,released,0.45,20,masked_psnr,128,1,eyes,2,primary_full_target_density1
0.17839308021475428,0.6634313604854735,-0.28621204265315936,adaptive,0.5,20,masked_psnr,128,1,flame_supported,2,primary_full_target_density1
0.11506034216146058,0.7062345565556122,-0.4657328611548333,released,0.5,20,masked_psnr,128,1,flame_supported,2,primary_full_target_density1
5.69738170609105,7.075536728621682,4.333226376545779,adaptive,1.0,20,masked_psnr,128,1,flame_unsupported,2,primary_full_target_density1
6.246459897921044,7.586425061603592,4.9054719830836095,released,1.0,20,masked_psnr,128,1,flame_unsupported,2,primary_full_target_density1
4.352472256174224,5.373204260686746,3.249983947543165,adaptive,0.9,20,masked_psnr,128,1,foreground,2,primary_full_target_density1
4.734450484619624,5.814590503779338,3.6151811685872373,released,0.95,20,masked_psnr,128,1,foreground,2,primary_full_target_density1
2.85102163928358,3.5344435779562025,2.121096442709085,adaptive,0.95,20,masked_psnr,128,1,full_frame,2,primary_full_target_density1
3.1229345761748943,3.932258604809477,2.30193739819717,released,0.95,20,masked_psnr,128,1,full_frame,2,primary_full_target_density1
1.983133718917642,2.8304029305742713,1.1473897211191213,adaptive,0.75,20,masked_psnr,128,1,head_foreground,2,primary_full_target_density1
2.0882307499166486,2.9287244627173745,1.2808950106779897,released,0.8,20,masked_psnr,128,1,head_foreground,2,primary_full_target_density1
-0.650734757686463,-0.33507654920592084,-0.988885460093709,adaptive,0.1,20,masked_psnr,128,1,head_supported,2,primary_full_target_density1
-0.6941242847337893,-0.32906684893760224,-1.1162986846816791,released,0.2,20,masked_psnr,128,1,head_supported,2,primary_full_target_density1
4.3534192016184825,5.864882703253278,2.8546566503813167,adaptive,0.9,20,masked_psnr,128,1,head_unsupported,2,primary_full_target_density1
4.659053043793438,6.10543534692533,3.2750920414466185,released,0.95,20,masked_psnr,128,1,head_unsupported,2,primary_full_target_density1
-0.785049090228639,-0.4668431788697886,-1.1237003203698774,adaptive,0.2,20,masked_psnr,128,1,oral,2,primary_full_target_density1
-0.30266926980526615,0.014055310669196412,-0.6435776695129254,released,0.4,20,masked_psnr,128,1,oral,2,primary_full_target_density1
6.0316778272509035,7.460920702862905,4.566307640483406,adaptive,0.95,20,masked_psnr,128,1,torso_outside_head_roi,2,primary_full_target_density1
6.567323675260819,7.931611751509322,5.16271510148495,released,1.0,20,masked_psnr,128,1,torso_outside_head_roi,2,primary_full_target_density1
-2.2527639726549684,-1.1257567544973597,-3.378497675520886,adaptive,0.15,20,masked_psnr,128,4,background,2,primary_full_target_density1
-1.7996413808811318,0.021605770058636443,-3.495577632150476,released,0.25,20,masked_psnr,128,4,background,2,primary_full_target_density1
-0.12914540903173766,0.2285888145073146,-0.4901695467161133,adaptive,0.5,20,masked_psnr,128,4,eyes,2,primary_full_target_density1
0.06366302402834947,0.36526496079870047,-0.25360074919841696,released,0.55,20,masked_psnr,128,4,eyes,2,primary_full_target_density1
0.0805886237825952,0.5573566618545767,-0.39239090537147564,adaptive,0.4,20,masked_psnr,128,4,flame_supported,2,primary_full_target_density1
0.029435791913591736,0.6163298611127493,-0.542204226374849,released,0.45,20,masked_psnr,128,4,flame_supported,2,primary_full_target_density1
5.620342624586458,7.011837878331837,4.214717798527362,adaptive,1.0,20,masked_psnr,128,4,flame_unsupported,2,primary_full_target_density1
6.266111718284252,7.531074046705119,4.91883454356106,released,1.0,20,masked_psnr,128,4,flame_unsupported,2,primary_full_target_density1
4.331077177827554,5.373974160752516,3.240255967016975,adaptive,0.95,20,masked_psnr,128,4,foreground,2,primary_full_target_density1
4.819401655931506,5.860516532059175,3.723460229439542,released,1.0,20,masked_psnr,128,4,foreground,2,primary_full_target_density1
2.664884896735778,3.348897773636792,1.9476996227008168,adaptive,0.95,20,masked_psnr,128,4,full_frame,2,primary_full_target_density1
2.9936736562468815,3.721006781452346,2.280709739300265,released,1.0,20,masked_psnr,128,4,full_frame,2,primary_full_target_density1
1.990631660213817,2.777581469520459,1.196150963292243,adaptive,0.8,20,masked_psnr,128,4,head_foreground,2,primary_full_target_density1
2.140870220551886,2.9283617510607765,1.3727192699113138,released,0.85,20,masked_psnr,128,4,head_foreground,2,primary_full_target_density1
-0.9622153032470798,-0.6319285501021232,-1.371353803498044,adaptive,0.05,20,masked_psnr,128,4,head_supported,2,primary_full_target_density1
-1.0160064550291252,-0.5482272868406879,-1.5254175364438738,released,0.15,20,masked_psnr,128,4,head_supported,2,primary_full_target_density1
4.3138932389565845,5.636091891393512,2.975407116783351,adaptive,0.95,20,masked_psnr,128,4,head_unsupported,2,primary_full_target_density1
4.633665679955854,5.981004735857192,3.3770844770199955,released,1.0,20,masked_psnr,128,4,head_unsupported,2,primary_full_target_density1
-1.0268902299564895,-0.6561465862281431,-1.4056687216666588,adaptive,0.1,20,masked_psnr,128,4,oral,2,primary_full_target_density1
-0.522535120432031,-0.2676674087479897,-0.7910102092986633,released,0.1,20,masked_psnr,128,4,oral,2,primary_full_target_density1
5.91474522509519,7.406127832422872,4.434939218242715,adaptive,1.0,20,masked_psnr,128,4,torso_outside_head_roi,2,primary_full_target_density1
