fold,condition,radius_mm,camera_id,split,oral_psnr,oral_mae,supported_psnr,unsupported_psnr,head_psnr
fold_a,r075,75.0,222200049,heldout,26.51023757807932,0.041633409033131105,25.993149685936974,28.114633794728427,26.945481310534323
fold_a,r075,75.0,222200039,heldout,31.306950809848185,0.02151289405132757,24.412405970310406,27.823912139092123,26.380784725441387
fold_a,r075,75.0,222200045,train,37.24414209431676,0.009552539923252204,39.57704472502136,31.858732569409185,34.23228714890409
fold_a,r075,75.0,221501007,train,33.85918931679643,0.0122352933883667,40.729080091797556,32.90532222347646,35.65297594055291
fold_a,r100,100.0,222200042,train,34.332462144755,0.012205882867177328,41.4854062889826,34.22735444763037,37.086087439566796
fold_a,r100,100.0,222200044,train,31.158893905708183,0.01801701911590384,40.72580262759031,35.186652127954076,36.93964956277217
fold_a,r100,100.0,222200046,heldout,26.653723203379318,0.03996983552590395,27.06608112524038,29.827794344236523,28.227419336531735
fold_a,r100,100.0,222200040,heldout,23.55670615677179,0.06137887688093288,23.431003085410836,26.225631950142866,24.920061654304078
fold_a,r100,100.0,222200036,train,39.32986708848641,0.007669454410081699,39.92345285792491,38.24432067046003,38.81872590919706
fold_a,r100,100.0,222200048,train,39.09163961367144,0.008380951654343377,38.10005863162745,37.29861948475836,37.71114485419598
fold_a,r100,100.0,220700191,train,38.25823443979018,0.009040081836133597,38.918712180715154,39.703487097297455,39.430546370049974
fold_a,r100,100.0,222200041,train,39.84236418810712,0.007569249471028646,37.0634920724869,35.563717865581054,36.3495262417132
fold_a,r100,100.0,222200037,train,37.345027235159975,0.010049020250638327,40.2610079296018,37.70897950700171,38.65936539578644
fold_a,r100,100.0,222200038,train,32.1844595111493,0.020344737308477266,33.3081465629259,34.95027629379424,34.23546382640839
fold_a,r100,100.0,222200047,train,41.149324891612295,0.00644323899109031,39.41285794136464,39.211796784569785,39.42611200214542
fold_a,r100,100.0,222200043,train,32.93345197732111,0.01813428474195076,34.909919073349954,35.79623342912526,35.43216978023143
fold_a,r100,100.0,222200049,heldout,26.95965562434186,0.04031464905865424,26.255696484203817,28.35192080447917,27.196054784837358
fold_a,r100,100.0,222200039,heldout,30.784893506430553,0.023873942767002786,23.881533547585363,27.423052241272995,25.924539003819227
fold_a,r100,100.0,222200045,train,38.06084200267292,0.00911681061117058,40.766586407861666,31.736461446676593,34.444355851804936
fold_a,r100,100.0,221501007,train,34.65815443605494,0.01124182939529419,40.90566926710625,36.010403545471675,37.86812547426939
fold_a,r150,150.0,222200042,train,33.79510452995461,0.013807189464569092,41.410592493263565,37.071512372980415,38.96028463641984
fold_a,r150,150.0,222200044,train,32.28934051481267,0.016623506006204856,40.75800758643719,36.046311114248255,37.589423334329595
fold_a,r150,150.0,222200046,heldout,26.85435743523657,0.0395475094134991,27.050191397801928,29.896827888097732,28.206960764289434
fold_a,r150,150.0,222200040,heldout,24.15129166027687,0.05649588800245716,23.575937150027894,26.0190185520607,24.90801546605832
fold_a,r150,150.0,222200036,train,38.220816550212604,0.009104620882403323,40.370571205370645,39.33990695321085,39.75226602149029
fold_a,r150,150.0,222200048,train,37.168657904512735,0.010293183099655878,38.04740707279164,38.58555110965195,38.499971474832336
fold_a,r150,150.0,220700191,train,37.775140197749344,0.009709426198139727,38.29570887723972,40.128779949496796,39.45545351026942
fold_a,r150,150.0,222200041,train,39.501354420335005,0.0077995640890938895,39.36861964688172,36.42045519411161,37.38800953243077
fold_a,r150,150.0,222200037,train,38.14984584285336,0.009321895241737366,40.243491206669006,37.86195512471048,38.80455542744105
fold_a,r150,150.0,222200038,train,32.380473385087825,0.01956298772026511,33.9427306700346,35.05261262373743,34.47761191450099
fold_a,r150,150.0,222200047,train,40.67798867980734,0.006869698247165545,40.50247393913794,39.382530382451996,39.89462481747932
fold_a,r150,150.0,222200043,train,33.55978709114859,0.016011091675421203,35.525136782502756,35.867922682600465,35.69080800441616
fold_a,r150,150.0,222200049,heldout,26.540600193398095,0.04106657202616554,26.486914934343826,28.773471135019754,27.47048038674469
fold_a,r150,150.0,222200039,heldout,30.874304063031865,0.023184882269965276,24.528334615536206,27.825772897338567,26.414183506217476
fold_a,r150,150.0,222200045,train,37.01283676829241,0.009971510650765182,41.09914599247898,32.350219756184636,34.91066298392912
fold_a,r150,150.0,221501007,train,33.66387863742336,0.012274510065714518,41.68480065475894,35.829576071494806,38.03527388142652
fold_a,r200,200.0,222200042,train,32.647933183175326,0.015653594334920248,40.814544643409995,37.410665458888815,38.936831690051925
fold_a,r200,200.0,222200044,train,31.793578240385735,0.0176840548245412,40.39680387597896,34.730904791117155,36.576572011690786
fold_a,r200,200.0,222200046,heldout,27.082869084851268,0.03697335169865535,26.51450606798537,29.7733438700849,27.916802792188893
fold_a,r200,200.0,222200040,heldout,22.999716116838126,0.06591608191049227,23.309399692349935,26.637706211225666,25.067399419713645
fold_a,r200,200.0,222200036,train,37.405297269287765,0.010000455629575503,40.064054552643825,39.477518324502896,39.679437216372094
fold_a,r200,200.0,222200048,train,37.95887997075286,0.00914285659790039,38.294161418102966,39.06788813910822,38.712579479095425
fold_a,r200,200.0,220700191,train,36.92942715487626,0.010559886334890342,39.299516276988754,40.56650722808145,40.04120988585265
fold_a,r200,200.0,222200041,train,38.12185152369548,0.00914410182407924,39.257629717957705,39.21709739486501,39.25280532250112
