advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
-2.244312772848991,-0.14674890634774776,-4.083379968778117,released,0.3,20,masked_psnr,32,8,background,paired effect averaged within identity across seeds,3
-0.020712202738564934,0.27284033150032355,-0.31453786320613064,adaptive,0.5,20,masked_psnr,32,8,eyes,paired effect averaged within identity across seeds,3
-0.3959684105017683,0.07095085892234329,-0.9139868229774809,released,0.4,20,masked_psnr,32,8,eyes,paired effect averaged within identity across seeds,3
-0.5857024679077191,0.05778754151556116,-1.2351611692261775,adaptive,0.4,20,masked_psnr,32,8,flame_supported,paired effect averaged within identity across seeds,3
-0.5734009209247923,0.07959470747784564,-1.2285264554599404,released,0.35,20,masked_psnr,32,8,flame_supported,paired effect averaged within identity across seeds,3
5.7909476748307345,6.775413446674522,4.695436712895414,adaptive,0.95,20,masked_psnr,32,8,flame_unsupported,paired effect averaged within identity across seeds,3
5.8838632026573965,6.7896672298903,4.885482901618047,released,0.95,20,masked_psnr,32,8,flame_unsupported,paired effect averaged within identity across seeds,3
4.370738061718294,5.242794832680129,3.3877921853748894,adaptive,0.9,20,masked_psnr,32,8,foreground,paired effect averaged within identity across seeds,3
4.444520077631505,5.305125003425754,3.483733206954291,released,0.9,20,masked_psnr,32,8,foreground,paired effect averaged within identity across seeds,3
2.4921801123467384,3.3072996089443767,1.6230368029426927,adaptive,0.9,20,masked_psnr,32,8,full_frame,paired effect averaged within identity across seeds,3
2.5471170904275726,3.362247395895605,1.676538530012795,released,0.85,20,masked_psnr,32,8,full_frame,paired effect averaged within identity across seeds,3
-1.023268462230754,-0.6858870031886839,-1.3643140826200864,adaptive,0.05,20,masked_psnr,32,8,oral,paired effect averaged within identity across seeds,3
-0.6456410330337429,-0.3684670287096563,-0.9108095942298946,released,0.2,20,masked_psnr,32,8,oral,paired effect averaged within identity across seeds,3
-2.161793481959246,-1.3224258689935855,-3.027075886887528,adaptive,0.1,20,masked_psnr,128,1,background,paired effect averaged within identity across seeds,3
-1.8008011722918524,-0.7605237728573263,-2.833263352373444,released,0.25,20,masked_psnr,128,1,background,paired effect averaged within identity across seeds,3
0.026334700514947507,0.36450404213288434,-0.303593937439978,adaptive,0.45,20,masked_psnr,128,1,eyes,paired effect averaged within identity across seeds,3
-0.0952685903503209,0.18947678757444636,-0.3710977668955982,released,0.5,20,masked_psnr,128,1,eyes,paired effect averaged within identity across seeds,3
0.17507189239936016,0.6646806514485485,-0.3065074719575883,adaptive,0.45,20,masked_psnr,128,1,flame_supported,paired effect averaged within identity across seeds,3
0.113413615353398,0.652575062134639,-0.4187528393451427,released,0.5,20,masked_psnr,128,1,flame_supported,paired effect averaged within identity across seeds,3
5.868984937913061,7.170152043109653,4.534899838327168,adaptive,1.0,20,masked_psnr,128,1,flame_unsupported,paired effect averaged within identity across seeds,3
6.310196758616464,7.615828349539508,4.9689761292418355,released,1.0,20,masked_psnr,128,1,flame_unsupported,paired effect averaged within identity across seeds,3
4.480226048935361,5.486539043613415,3.409124390733903,adaptive,0.95,20,masked_psnr,128,1,foreground,paired effect averaged within identity across seeds,3
4.778935053360957,5.826115383118588,3.6541276196989445,released,0.95,20,masked_psnr,128,1,foreground,paired effect averaged within identity across seeds,3
2.879121268066538,3.6214298551338855,2.118396391998128,adaptive,0.9,20,masked_psnr,128,1,full_frame,paired effect averaged within identity across seeds,3
3.1326617137409136,3.907644711446321,2.3490765464803087,released,0.95,20,masked_psnr,128,1,full_frame,paired effect averaged within identity across seeds,3
-0.5510189725224182,-0.256946302002642,-0.8492595750773929,adaptive,0.2,20,masked_psnr,128,1,oral,paired effect averaged within identity across seeds,3
-0.19334204299962998,0.053289663344366835,-0.4372727460903444,released,0.35,20,masked_psnr,128,1,oral,paired effect averaged within identity across seeds,3
-2.4034435771270046,-1.21488676371068,-3.5365597669590234,adaptive,0.05,20,masked_psnr,128,4,background,paired effect averaged within identity across seeds,3
-2.032408316589862,-0.5092521478398452,-3.455334588581228,released,0.2,20,masked_psnr,128,4,background,paired effect averaged within identity across seeds,3
0.022127134555564254,0.3814594627186786,-0.31655734874962477,adaptive,0.55,20,masked_psnr,128,4,eyes,paired effect averaged within identity across seeds,3
0.04335456540246572,0.3093904799080406,-0.21235101202987341,released,0.4,20,masked_psnr,128,4,eyes,paired effect averaged within identity across seeds,3
0.007610701287609434,0.5167411036484064,-0.49170953657230954,adaptive,0.45,20,masked_psnr,128,4,flame_supported,paired effect averaged within identity across seeds,3
0.05121411331460877,0.5931371390188621,-0.5037646915520156,released,0.5,20,masked_psnr,128,4,flame_supported,paired effect averaged within identity across seeds,3
5.813656995865072,7.093302260149405,4.524746151037066,adaptive,1.0,20,masked_psnr,128,4,flame_unsupported,paired effect averaged within identity across seeds,3
6.2957000319276935,7.562640130982887,5.019637931256065,released,1.0,20,masked_psnr,128,4,flame_unsupported,paired effect averaged within identity across seeds,3
4.463656467056864,5.461838296436093,3.4233012842780504,adaptive,0.95,20,masked_psnr,128,4,foreground,paired effect averaged within identity across seeds,3
