ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
15.110294999273714,13.67979794536423,20,14.38875873232873,released,masked_psnr,128,8,full_frame,mean within held-out identity before identity bootstrap,3
20.341377646326553,19.256965004595028,20,19.776418898009506,released,masked_psnr,128,8,oral,mean within held-out identity before identity bootstrap,3
19.35951246795018,14.5079053138076,20,16.55290355051205,adaptive,masked_psnr,384,1,background,mean within held-out identity before identity bootstrap,3
21.568831773285098,20.551914477582656,20,21.05852624034299,adaptive,masked_psnr,384,1,eyes,mean within held-out identity before identity bootstrap,3
17.8866288455542,16.803907780980673,20,17.342307770285554,adaptive,masked_psnr,384,1,flame_supported,mean within held-out identity before identity bootstrap,3
11.503060315703507,9.781259909274402,20,10.65409319692608,adaptive,masked_psnr,384,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.669815743363596,13.403085282727723,20,14.030444099701432,adaptive,masked_psnr,384,1,foreground,mean within held-out identity before identity bootstrap,3
14.865940737011393,13.755908545844648,20,14.307213325864728,adaptive,masked_psnr,384,1,full_frame,mean within held-out identity before identity bootstrap,3
20.77079970274676,18.902596553015073,20,19.757893610671594,adaptive,masked_psnr,384,1,oral,mean within held-out identity before identity bootstrap,3
19.003379150256045,14.31092469168871,20,16.287206325111853,adaptive,masked_psnr,384,4,background,mean within held-out identity before identity bootstrap,3
21.264388257169845,20.211382557115172,20,20.711915062825284,adaptive,masked_psnr,384,4,eyes,mean within held-out identity before identity bootstrap,3
18.163819133616677,17.08158072277991,20,17.630039071807587,adaptive,masked_psnr,384,4,flame_supported,mean within held-out identity before identity bootstrap,3
11.390875220555417,9.767097470500293,20,10.590996001756547,adaptive,masked_psnr,384,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.727127758185597,13.474940467459632,20,14.095004304907736,adaptive,masked_psnr,384,4,foreground,mean within held-out identity before identity bootstrap,3
14.822464963810392,13.727395859674592,20,14.275419236903847,adaptive,masked_psnr,384,4,full_frame,mean within held-out identity before identity bootstrap,3
21.057153630022842,18.9881310453819,20,19.87508747527766,adaptive,masked_psnr,384,4,oral,mean within held-out identity before identity bootstrap,3
18.614406844858415,14.249193929428246,20,16.14798413547376,adaptive,masked_psnr,384,8,background,mean within held-out identity before identity bootstrap,3
21.21860163270041,20.13265193346815,20,20.66590488269234,adaptive,masked_psnr,384,8,eyes,mean within held-out identity before identity bootstrap,3
18.186496379100827,17.055200415635845,20,17.647605595536636,adaptive,masked_psnr,384,8,flame_supported,mean within held-out identity before identity bootstrap,3
11.501062427764403,9.891309468174954,20,10.711689579725597,adaptive,masked_psnr,384,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.814124300015793,13.499696266167811,20,14.153629093022829,adaptive,masked_psnr,384,8,foreground,mean within held-out identity before identity bootstrap,3
14.90712360236232,13.69783217811526,20,14.31269237740268,adaptive,masked_psnr,384,8,full_frame,mean within held-out identity before identity bootstrap,3
20.045205808690095,18.90862780416549,20,19.473577791697288,adaptive,masked_psnr,384,8,oral,mean within held-out identity before identity bootstrap,3
20.531675096525408,16.834582596071744,20,18.553273310940828,hard,masked_psnr,384,1,background,mean within held-out identity before identity bootstrap,3
21.417855272870106,20.28649453071229,20,20.840155710086133,hard,masked_psnr,384,1,eyes,mean within held-out identity before identity bootstrap,3
17.75720911910564,16.73183062483162,20,17.23950542765072,hard,masked_psnr,384,1,flame_supported,mean within held-out identity before identity bootstrap,3
