advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count,training_seed
-1.5157962623470609,-1.0417381712342526,-2.0075332672483532,released,0.1,20,masked_psnr,8,4,flame_supported,paired effect averaged within identity across seeds,1,1
3.2178155505265797,3.9915256113884716,2.4784417148884574,adaptive,0.95,20,masked_psnr,8,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
2.84118099405812,3.475347666740173,2.231775923447552,released,1.0,20,masked_psnr,8,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
2.1947908033868986,2.894234765086925,1.4504350852770738,adaptive,0.95,20,masked_psnr,8,4,foreground,paired effect averaged within identity across seeds,1,1
1.9494346996104415,2.551032297985418,1.3397369048774903,released,0.95,20,masked_psnr,8,4,foreground,paired effect averaged within identity across seeds,1,1
1.2111848422644413,2.093313065270001,0.22302908437188698,adaptive,0.8,20,masked_psnr,8,4,full_frame,paired effect averaged within identity across seeds,1,1
1.1428607330882468,1.8662031584396575,0.3070228889237296,released,0.8,20,masked_psnr,8,4,full_frame,paired effect averaged within identity across seeds,1,1
-1.0952221472928476,-0.698897128975025,-1.4791396088412934,adaptive,0.15,20,masked_psnr,8,4,oral,paired effect averaged within identity across seeds,1,1
-0.512014394508267,-0.18142305863794841,-0.8371872080663035,released,0.3,20,masked_psnr,8,4,oral,paired effect averaged within identity across seeds,1,1
-0.7065448670281238,1.7526574965384456,-2.7170402995839935,adaptive,0.4,20,masked_psnr,8,8,background,paired effect averaged within identity across seeds,1,1
-0.15047658714911485,2.3004953702931337,-1.9981086124044594,released,0.25,20,masked_psnr,8,8,background,paired effect averaged within identity across seeds,1,1
-0.38099394226678884,0.23955360922780747,-1.101783619459914,adaptive,0.45,20,masked_psnr,8,8,eyes,paired effect averaged within identity across seeds,1,1
0.08986472333426895,0.6228313795198557,-0.5071332726080661,released,0.7,20,masked_psnr,8,8,eyes,paired effect averaged within identity across seeds,1,1
-1.841275572329721,-1.1775101131946288,-2.5069100657683383,adaptive,0.15,20,masked_psnr,8,8,flame_supported,paired effect averaged within identity across seeds,1,1
-1.5501116342387622,-1.0340459172520624,-2.0492777178575166,released,0.1,20,masked_psnr,8,8,flame_supported,paired effect averaged within identity across seeds,1,1
3.242171995929767,3.9837829857665246,2.5554147482939915,adaptive,1.0,20,masked_psnr,8,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
2.9634299225700995,3.6124651129509013,2.383077938818128,released,1.0,20,masked_psnr,8,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
2.2105379990830607,2.92133477394364,1.468696466801605,adaptive,0.95,20,masked_psnr,8,8,foreground,paired effect averaged within identity across seeds,1,1
2.061741314787065,2.6727487119815505,1.460203621091148,released,0.95,20,masked_psnr,8,8,foreground,paired effect averaged within identity across seeds,1,1
1.239448032324805,2.129781519021389,0.264350663084532,adaptive,0.8,20,masked_psnr,8,8,full_frame,paired effect averaged within identity across seeds,1,1
1.2550325405626745,1.984387969989542,0.3893231277442309,released,0.8,20,masked_psnr,8,8,full_frame,paired effect averaged within identity across seeds,1,1
-1.028394738317711,-0.5967147378775118,-1.451696251203831,adaptive,0.2,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,1,1
-0.433271102125361,-0.10544631634885865,-0.7651538858178141,released,0.3,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,1,1
-2.1905933020649018,0.5744828464419008,-4.264520498540938,adaptive,0.1,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,1,1
-2.8587017116624116,-1.1495031695937445,-4.574210463433808,released,0.25,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,1,1
0.03239002318748572,0.44083327188971194,-0.32905342928879255,adaptive,0.6,20,masked_psnr,32,1,eyes,paired effect averaged within identity across seeds,1,1
-0.5510108415031457,-0.060727843717231014,-1.0601303204477484,released,0.3,20,masked_psnr,32,1,eyes,paired effect averaged within identity across seeds,1,1
-0.5513660231410833,0.0730863090440877,-1.2156481683310154,adaptive,0.45,20,masked_psnr,32,1,flame_supported,paired effect averaged within identity across seeds,1,1
-0.39945616336039746,0.1513732485976221,-0.9894422559850632,released,0.5,20,masked_psnr,32,1,flame_supported,paired effect averaged within identity across seeds,1,1
5.6243599095775245,6.642121870120718,4.498303061278443,adaptive,0.95,20,masked_psnr,32,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
5.753042771260713,6.757995331093164,4.6543347235907895,released,0.95,20,masked_psnr,32,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.1039041238560685,4.958190408690306,3.100521574667568,adaptive,0.9,20,masked_psnr,32,1,foreground,paired effect averaged within identity across seeds,1,1
4.251324098961417,5.100362307086607,3.2791012664917543,released,0.9,20,masked_psnr,32,1,foreground,paired effect averaged within identity across seeds,1,1
2.2905341055103583,3.075389213075817,1.399900203382228,adaptive,0.9,20,masked_psnr,32,1,full_frame,paired effect averaged within identity across seeds,1,1
2.324434621254343,3.0823575517419743,1.4884252768679571,released,0.85,20,masked_psnr,32,1,full_frame,paired effect averaged within identity across seeds,1,1
-0.6197639200601218,-0.28487963639028413,-0.9581075473732111,adaptive,0.15,20,masked_psnr,32,1,oral,paired effect averaged within identity across seeds,1,1
-0.6036728507404993,-0.29118529063660964,-0.9110126884699973,released,0.2,20,masked_psnr,32,1,oral,paired effect averaged within identity across seeds,1,1
-2.5536250802364746,-0.5086155805251446,-4.323070069434277,adaptive,0.1,20,masked_psnr,32,4,background,paired effect averaged within identity across seeds,1,1
-2.8084286943542276,-0.9297294768583584,-4.561340969387888,released,0.25,20,masked_psnr,32,4,background,paired effect averaged within identity across seeds,1,1
-0.03159315651468049,0.3456807489355317,-0.3895571915247933,adaptive,0.5,20,masked_psnr,32,4,eyes,paired effect averaged within identity across seeds,1,1
-0.6342727264345029,-0.17423223321739614,-1.0872388420215682,released,0.2,20,masked_psnr,32,4,eyes,paired effect averaged within identity across seeds,1,1
-0.5910291943838736,0.07958612084661303,-1.2677968799464252,adaptive,0.4,20,masked_psnr,32,4,flame_supported,paired effect averaged within identity across seeds,1,1
-0.4015088610155114,0.18392930297041843,-1.0127698875306292,released,0.45,20,masked_psnr,32,4,flame_supported,paired effect averaged within identity across seeds,1,1
5.727120033441193,6.739164820815828,4.601251125505613,adaptive,0.95,20,masked_psnr,32,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
5.918399483013857,6.760402303826823,4.941578512915334,released,0.95,20,masked_psnr,32,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.2426762836239575,5.076530675904357,3.268337972444011,adaptive,0.9,20,masked_psnr,32,4,foreground,paired effect averaged within identity across seeds,1,1
4.431746656642371,5.209842288276144,3.5232834417872705,released,0.95,20,masked_psnr,32,4,foreground,paired effect averaged within identity across seeds,1,1
2.3809288430414943,3.1687452497307147,1.5596219608102913,adaptive,0.85,20,masked_psnr,32,4,full_frame,paired effect averaged within identity across seeds,1,1
2.433806436798559,3.164006921516017,1.6469547063146524,released,0.9,20,masked_psnr,32,4,full_frame,paired effect averaged within identity across seeds,1,1
-0.7481699936133848,-0.44006236337457016,-1.0721324458612478,adaptive,0.15,20,masked_psnr,32,4,oral,paired effect averaged within identity across seeds,1,1
-0.9743898759711653,-0.611333693460468,-1.3216610394560129,released,0.15,20,masked_psnr,32,4,oral,paired effect averaged within identity across seeds,1,1
-2.23262848533022,0.2443716693468274,-4.163433276515829,adaptive,0.2,20,masked_psnr,32,8,background,paired effect averaged within identity across seeds,1,1
-2.777518055518663,-0.8687359849014604,-4.517758534160645,released,0.25,20,masked_psnr,32,8,background,paired effect averaged within identity across seeds,1,1
0.023595722307533862,0.36494654529926424,-0.30057136841889737,adaptive,0.45,20,masked_psnr,32,8,eyes,paired effect averaged within identity across seeds,1,1
-0.47711391127030556,-0.008861600158500894,-0.9640294929408425,released,0.45,20,masked_psnr,32,8,eyes,paired effect averaged within identity across seeds,1,1
-0.6313572615177308,0.013945253663635873,-1.2876246073533089,adaptive,0.4,20,masked_psnr,32,8,flame_supported,paired effect averaged within identity across seeds,1,1
-0.44224178983689066,0.10397384370648492,-0.9809868389318421,released,0.35,20,masked_psnr,32,8,flame_supported,paired effect averaged within identity across seeds,1,1
5.80112158242657,6.769782298974049,4.667621963683729,adaptive,0.95,20,masked_psnr,32,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
5.971923628819184,6.845095905384199,4.955811013695396,released,0.95,20,masked_psnr,32,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.362923290717335,5.202544190657918,3.3962493471994266,adaptive,0.9,20,masked_psnr,32,8,foreground,paired effect averaged within identity across seeds,1,1
4.5219109033515945,5.3226324374973,3.594579825228612,released,0.95,20,masked_psnr,32,8,foreground,paired effect averaged within identity across seeds,1,1
2.471433434593412,3.3100550576315086,1.6299610305879495,adaptive,0.85,20,masked_psnr,32,8,full_frame,paired effect averaged within identity across seeds,1,1
2.4668641551839365,3.244886468289082,1.6728690545517584,released,0.85,20,masked_psnr,32,8,full_frame,paired effect averaged within identity across seeds,1,1
-0.7835467139818305,-0.46726439830345085,-1.1282969533859937,adaptive,0.2,20,masked_psnr,32,8,oral,paired effect averaged within identity across seeds,1,1
-0.9210904359463935,-0.5720294142241618,-1.2580794020501922,released,0.15,20,masked_psnr,32,8,oral,paired effect averaged within identity across seeds,1,1
-2.388076466559872,-1.3460138045914025,-3.4346248339870815,adaptive,0.1,20,masked_psnr,128,1,background,paired effect averaged within identity across seeds,1,1
-2.2599439315036634,-1.2053659833657722,-3.2592366213959707,released,0.1,20,masked_psnr,128,1,background,paired effect averaged within identity across seeds,1,1
0.002973669837159143,0.3687143646372058,-0.37399463927945653,adaptive,0.55,20,masked_psnr,128,1,eyes,paired effect averaged within identity across seeds,1,1
-0.030805071590357967,0.2455660254464542,-0.2961880355920156,released,0.45,20,masked_psnr,128,1,eyes,paired effect averaged within identity across seeds,1,1
0.17325525203628356,0.6649354569021221,-0.31484538258886535,adaptive,0.5,20,masked_psnr,128,1,flame_supported,paired effect averaged within identity across seeds,1,1
0.1127028247709326,0.6987411858312099,-0.47002183142543424,released,0.5,20,masked_psnr,128,1,flame_supported,paired effect averaged within identity across seeds,1,1
6.015522652803043,7.252108372641264,4.756360797578429,adaptive,1.0,20,masked_psnr,128,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.384467674810475,7.670594602415631,5.0512057572209335,released,0.95,20,masked_psnr,128,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.593481517844458,5.549069769102631,3.554566923822133,adaptive,0.95,20,masked_psnr,128,1,foreground,paired effect averaged within identity across seeds,1,1
4.821692265027616,5.876152718530607,3.685121814979234,released,0.95,20,masked_psnr,128,1,foreground,paired effect averaged within identity across seeds,1,1
2.8741321426835755,3.6227585046501734,2.1060021779696143,adaptive,0.9,20,masked_psnr,128,1,full_frame,paired effect averaged within identity across seeds,1,1
3.0899893879535734,3.8677937565507396,2.287937215417773,released,0.9,20,masked_psnr,128,1,full_frame,paired effect averaged within identity across seeds,1,1
-0.3434974237972101,-0.027170052235593607,-0.6709709678939862,adaptive,0.4,20,masked_psnr,128,1,oral,paired effect averaged within identity across seeds,1,1
-0.09632169660361338,0.14915823908590456,-0.33893878038830744,released,0.45,20,masked_psnr,128,1,oral,paired effect averaged within identity across seeds,1,1
-2.386896985644019,-1.0691009952830801,-3.543844055052452,adaptive,0.05,20,masked_psnr,128,4,background,paired effect averaged within identity across seeds,1,1
-2.2766195555319473,-1.143740489928492,-3.420828730452917,released,0.2,20,masked_psnr,128,4,background,paired effect averaged within identity across seeds,1,1
-0.008956983710266542,0.314795551903514,-0.34008469921012485,adaptive,0.55,20,masked_psnr,128,4,eyes,paired effect averaged within identity across seeds,1,1
0.03854703765546983,0.3015253259586032,-0.21254665015615137,released,0.5,20,masked_psnr,128,4,eyes,paired effect averaged within identity across seeds,1,1
-0.08299285174757323,0.4652561104840077,-0.6171893528789509,adaptive,0.4,20,masked_psnr,128,4,flame_supported,paired effect averaged within identity across seeds,1,1
0.06674603484086408,0.7130123232659455,-0.5490987118491469,released,0.5,20,masked_psnr,128,4,flame_supported,paired effect averaged within identity across seeds,1,1
5.87926277507019,7.109257709359921,4.646734194811177,adaptive,1.0,20,masked_psnr,128,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.351586861032236,7.652699592594842,5.0253880451260935,released,1.0,20,masked_psnr,128,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.514424674829941,5.474786065815206,3.515593889061122,adaptive,0.95,20,masked_psnr,128,4,foreground,paired effect averaged within identity across seeds,1,1
4.883703919355712,5.911037219680074,3.7999443099479637,released,1.0,20,masked_psnr,128,4,foreground,paired effect averaged within identity across seeds,1,1
2.741969067446768,3.437960636138721,2.017454331828996,adaptive,0.95,20,masked_psnr,128,4,full_frame,paired effect averaged within identity across seeds,1,1
3.0666817914103204,3.802184098676668,2.331024770311356,released,1.0,20,masked_psnr,128,4,full_frame,paired effect averaged within identity across seeds,1,1
-0.6465462353765545,-0.3064812422437404,-0.9960249389665905,adaptive,0.2,20,masked_psnr,128,4,oral,paired effect averaged within identity across seeds,1,1
-0.3527336775750191,0.007035554636103276,-0.6869933414003857,released,0.3,20,masked_psnr,128,4,oral,paired effect averaged within identity across seeds,1,1
-2.2650085653330962,-0.6968991373952245,-3.5815393810615404,adaptive,0.05,20,masked_psnr,128,8,background,paired effect averaged within identity across seeds,1,1
-2.438683838360199,-1.2356372612196382,-3.6449692809255483,released,0.15,20,masked_psnr,128,8,background,paired effect averaged within identity across seeds,1,1
0.08285969106844196,0.39931143119126633,-0.24592402687948534,adaptive,0.5,20,masked_psnr,128,8,eyes,paired effect averaged within identity across seeds,1,1
0.1579043208464274,0.4339659734924252,-0.09822164918377421,released,0.6,20,masked_psnr,128,8,eyes,paired effect averaged within identity across seeds,1,1
-0.11945179390039913,0.4413202729437839,-0.6634611436426077,adaptive,0.4,20,masked_psnr,128,8,flame_supported,paired effect averaged within identity across seeds,1,1
0.06651239699694181,0.6941277921260138,-0.549980664656388,released,0.45,20,masked_psnr,128,8,flame_supported,paired effect averaged within identity across seeds,1,1
6.209950481133392,7.462208146885344,4.9428113144630155,adaptive,1.0,20,masked_psnr,128,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.568129464512859,7.839712238075723,5.2630981885056345,released,1.0,20,masked_psnr,128,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.774038357554158,5.775147408816616,3.704150853614854,adaptive,1.0,20,masked_psnr,128,8,foreground,paired effect averaged within identity across seeds,1,1
5.0798973270746455,6.133025785834178,3.966384979490284,released,1.0,20,masked_psnr,128,8,foreground,paired effect averaged within identity across seeds,1,1
2.8474699706328597,3.5600403107674645,2.1237851480502696,adaptive,0.95,20,masked_psnr,128,8,full_frame,paired effect averaged within identity across seeds,1,1
3.0834870380613353,3.8231153227498953,2.345703738076187,released,1.0,20,masked_psnr,128,8,full_frame,paired effect averaged within identity across seeds,1,1
-0.6563747628965866,-0.3028548318258015,-1.0222713598423672,adaptive,0.3,20,masked_psnr,128,8,oral,paired effect averaged within identity across seeds,1,1
-0.36417059980774874,-0.03447614466237739,-0.6797963116253075,released,0.35,20,masked_psnr,128,8,oral,paired effect averaged within identity across seeds,1,1
-1.8337071957213074,0.3168652124511921,-3.432078859941616,adaptive,0.15,20,masked_psnr,384,1,background,paired effect averaged within identity across seeds,1,1
-1.8388705037887498,-0.9973879389751513,-2.751129685621884,released,0.15,20,masked_psnr,384,1,background,paired effect averaged within identity across seeds,1,1
0.34541725057602124,0.6510133902450749,0.04254907964747879,adaptive,0.75,20,masked_psnr,384,1,eyes,paired effect averaged within identity across seeds,1,1
-0.14576027799846222,0.230512155292173,-0.5368992855199921,released,0.45,20,masked_psnr,384,1,eyes,paired effect averaged within identity across seeds,1,1
0.12443200287530018,0.5907420161064098,-0.3543789685410213,adaptive,0.55,20,masked_psnr,384,1,flame_supported,paired effect averaged within identity across seeds,1,1
0.1442492878656087,0.659586839014935,-0.36014928922665584,released,0.45,20,masked_psnr,384,1,flame_supported,paired effect averaged within identity across seeds,1,1
6.2853799152583205,7.568195587914275,4.927329552567203,adaptive,1.0,20,masked_psnr,384,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.741005221442753,7.914199272254853,5.522592835742586,released,1.0,20,masked_psnr,384,1,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.770731158634565,5.788313385708082,3.6582414459206047,adaptive,0.9,20,masked_psnr,384,1,foreground,paired effect averaged within identity across seeds,1,1
5.071841656831172,6.043262515738831,4.03162273504533,released,1.0,20,masked_psnr,384,1,foreground,paired effect averaged within identity across seeds,1,1
2.9607480608704657,3.7048898653498124,2.1784500032007528,adaptive,0.9,20,masked_psnr,384,1,full_frame,paired effect averaged within identity across seeds,1,1
3.4579502123056782,4.191605095456922,2.685744673811475,released,0.95,20,masked_psnr,384,1,full_frame,paired effect averaged within identity across seeds,1,1
-0.48399462934039034,-0.2315091666651987,-0.7309109304615101,adaptive,0.25,20,masked_psnr,384,1,oral,paired effect averaged within identity across seeds,1,1
-0.4680733364568086,-0.15602522874482624,-0.7741845142253749,released,0.3,20,masked_psnr,384,1,oral,paired effect averaged within identity across seeds,1,1
-2.209414408553885,-0.3601261823056356,-3.75213975950039,adaptive,0.05,20,masked_psnr,384,4,background,paired effect averaged within identity across seeds,1,1
-2.2509339739436744,-1.4097373053166598,-3.1577450455539813,released,0.1,20,masked_psnr,384,4,background,paired effect averaged within identity across seeds,1,1
0.19525969014138464,0.4835475613048362,-0.07740635602147766,adaptive,0.65,20,masked_psnr,384,4,eyes,paired effect averaged within identity across seeds,1,1
0.036314412738211385,0.3995319131244393,-0.30421727630615836,released,0.45,20,masked_psnr,384,4,eyes,paired effect averaged within identity across seeds,1,1
-0.05125764421877976,0.42034549144996664,-0.5138521409704825,adaptive,0.45,20,masked_psnr,384,4,flame_supported,paired effect averaged within identity across seeds,1,1
0.19637862650793467,0.7309710333072053,-0.3363464433273439,released,0.55,20,masked_psnr,384,4,flame_supported,paired effect averaged within identity across seeds,1,1
6.217683416656806,7.4642592690610305,4.890536152331008,adaptive,1.0,20,masked_psnr,384,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.684917254468826,7.8744518033779505,5.450300347076053,released,1.0,20,masked_psnr,384,4,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.76149401274057,5.7349682756684155,3.695484149265004,adaptive,0.95,20,masked_psnr,384,4,foreground,paired effect averaged within identity across seeds,1,1
5.156930001985998,6.107461758970719,4.126109847115501,released,1.0,20,masked_psnr,384,4,foreground,paired effect averaged within identity across seeds,1,1
2.8802962478858687,3.5586970768133646,2.1554790263453496,adaptive,0.95,20,masked_psnr,384,4,full_frame,paired effect averaged within identity across seeds,1,1
3.3893928618112854,4.069075751016065,2.65649045220048,released,1.0,20,masked_psnr,384,4,full_frame,paired effect averaged within identity across seeds,1,1
-0.6165771503564083,-0.35561602468844655,-0.8702437741349637,adaptive,0.15,20,masked_psnr,384,4,oral,paired effect averaged within identity across seeds,1,1
-0.6011654997662031,-0.2924773586903401,-0.9072832729191843,released,0.2,20,masked_psnr,384,4,oral,paired effect averaged within identity across seeds,1,1
-2.120588003381169,-0.30468517006045603,-3.5344125153971,adaptive,0.05,20,masked_psnr,384,8,background,paired effect averaged within identity across seeds,1,1
-2.370580077144942,-1.4959875708527548,-3.327195258114185,released,0.15,20,masked_psnr,384,8,background,paired effect averaged within identity across seeds,1,1
0.33256774242554243,0.601996097417923,0.05980832918059081,adaptive,0.7,20,masked_psnr,384,8,eyes,paired effect averaged within identity across seeds,1,1
0.07411974182657186,0.43868838567888613,-0.2978498539720225,released,0.55,20,masked_psnr,384,8,eyes,paired effect averaged within identity across seeds,1,1
-0.10391047579253962,0.4162316000765433,-0.6077598156741908,adaptive,0.45,20,masked_psnr,384,8,flame_supported,paired effect averaged within identity across seeds,1,1
0.15925054036429104,0.7217125551095557,-0.40094508426177794,released,0.55,20,masked_psnr,384,8,flame_supported,paired effect averaged within identity across seeds,1,1
6.305331921920996,7.593602809348308,4.9764082232347695,adaptive,1.0,20,masked_psnr,384,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
6.839049770795623,8.023922274439053,5.597835025203646,released,1.0,20,masked_psnr,384,8,flame_unsupported,paired effect averaged within identity across seeds,1,1
4.859615987191323,5.8747266257347395,3.774985351414427,adaptive,0.95,20,masked_psnr,384,8,foreground,paired effect averaged within identity across seeds,1,1
5.28618717012506,6.2356346522254515,4.232363745731636,released,1.0,20,masked_psnr,384,8,foreground,paired effect averaged within identity across seeds,1,1
2.94112222832193,3.662582878737784,2.190850692872921,adaptive,0.9,20,masked_psnr,384,8,full_frame,paired effect averaged within identity across seeds,1,1
3.3610379926518923,4.05660041720166,2.6474632738856516,released,0.95,20,masked_psnr,384,8,full_frame,paired effect averaged within identity across seeds,1,1
-0.6690076670466661,-0.40439152467268225,-0.9401959720935205,adaptive,0.2,20,masked_psnr,384,8,oral,paired effect averaged within identity across seeds,1,1
-0.6283328889714335,-0.30008842519532736,-0.9428238898342118,released,0.2,20,masked_psnr,384,8,oral,paired effect averaged within identity across seeds,1,1
-1.2096344900228997,1.5771831312995712,-3.4155343915597762,adaptive,0.3,20,masked_psnr,8,1,background,paired effect averaged within identity across seeds,1,2
-1.2613457704736004,1.1622534625366447,-3.0917474139562544,released,0.15,20,masked_psnr,8,1,background,paired effect averaged within identity across seeds,1,2
-0.13608427852737287,0.4496277720217101,-0.8834537254524095,adaptive,0.55,20,masked_psnr,8,1,eyes,paired effect averaged within identity across seeds,1,2
-0.2888129642777342,0.27852994127544384,-0.9815201697593209,released,0.5,20,masked_psnr,8,1,eyes,paired effect averaged within identity across seeds,1,2
-1.8441181364999983,-1.1899578768774723,-2.5106230004989354,adaptive,0.1,20,masked_psnr,8,1,flame_supported,paired effect averaged within identity across seeds,1,2
-1.7463234536912176,-1.202699922667264,-2.372424097714936,released,0.0,20,masked_psnr,8,1,flame_supported,paired effect averaged within identity across seeds,1,2
2.8920729529301696,3.872826509014484,1.8446830800186702,adaptive,0.95,20,masked_psnr,8,1,flame_unsupported,paired effect averaged within identity across seeds,1,2
2.4183650275624786,3.2812328640385973,1.4986787766203666,released,0.9,20,masked_psnr,8,1,flame_unsupported,paired effect averaged within identity across seeds,1,2
1.8474572575293835,2.7500191114324988,0.8726718441397688,adaptive,0.85,20,masked_psnr,8,1,foreground,paired effect averaged within identity across seeds,1,2
1.5064907445059448,2.299650846199656,0.6277973313707647,released,0.9,20,masked_psnr,8,1,foreground,paired effect averaged within identity across seeds,1,2
0.90424587821975,1.9548516436259453,-0.23289606686812353,adaptive,0.75,20,masked_psnr,8,1,full_frame,paired effect averaged within identity across seeds,1,2
0.6548189022065114,1.5344096416801425,-0.3463849251962528,released,0.75,20,masked_psnr,8,1,full_frame,paired effect averaged within identity across seeds,1,2
-0.8315913168415886,-0.48406716223001267,-1.1861606851861919,adaptive,0.1,20,masked_psnr,8,1,oral,paired effect averaged within identity across seeds,1,2
-0.469935731835724,-0.19530970478753626,-0.7466216077953426,released,0.2,20,masked_psnr,8,1,oral,paired effect averaged within identity across seeds,1,2
-0.8189159940150412,1.6979588073018372,-2.98913513945908,adaptive,0.4,20,masked_psnr,8,4,background,paired effect averaged within identity across seeds,1,2
-0.8988044245410618,1.5909624988638815,-2.8777722694168735,released,0.25,20,masked_psnr,8,4,background,paired effect averaged within identity across seeds,1,2
-0.5596106828466165,-0.03864893422329444,-1.11429735845535,adaptive,0.35,20,masked_psnr,8,4,eyes,paired effect averaged within identity across seeds,1,2
-0.6626358699190019,-0.056292267183272675,-1.375553551112847,released,0.5,20,masked_psnr,8,4,eyes,paired effect averaged within identity across seeds,1,2
-1.8292042098173735,-1.2103764130944061,-2.5205727975621195,adaptive,0.15,20,masked_psnr,8,4,flame_supported,paired effect averaged within identity across seeds,1,2
-1.7672350012984641,-1.2474491398234568,-2.3675504550389994,released,0.0,20,masked_psnr,8,4,flame_supported,paired effect averaged within identity across seeds,1,2
2.8766819839060322,3.58467182110984,2.1589389041240223,adaptive,0.95,20,masked_psnr,8,4,flame_unsupported,paired effect averaged within identity across seeds,1,2
2.742833313908741,3.413795796380418,2.0672234893804227,released,0.95,20,masked_psnr,8,4,flame_unsupported,paired effect averaged within identity across seeds,1,2
1.891779194931696,2.561472637936267,1.0948302752975083,adaptive,0.9,20,masked_psnr,8,4,foreground,paired effect averaged within identity across seeds,1,2
1.7918805930417065,2.4450624458077894,1.0747770429226704,released,0.9,20,masked_psnr,8,4,foreground,paired effect averaged within identity across seeds,1,2
0.9727662079038014,1.860872226263817,-0.049631716806474845,adaptive,0.8,20,masked_psnr,8,4,full_frame,paired effect averaged within identity across seeds,1,2
0.8850081364554768,1.7012920375948615,-0.07905539210782919,released,0.8,20,masked_psnr,8,4,full_frame,paired effect averaged within identity across seeds,1,2
-0.9601067980309999,-0.6619359712074206,-1.2422476538166825,adaptive,0.1,20,masked_psnr,8,4,oral,paired effect averaged within identity across seeds,1,2
-0.7084000158729422,-0.34807303207586804,-1.0688346361090348,released,0.2,20,masked_psnr,8,4,oral,paired effect averaged within identity across seeds,1,2
-0.9316656681595488,1.334256296616643,-2.9823597839106935,adaptive,0.4,20,masked_psnr,8,8,background,paired effect averaged within identity across seeds,1,2
-0.9759575461622314,1.4196721002273143,-2.908050169997771,released,0.25,20,masked_psnr,8,8,background,paired effect averaged within identity across seeds,1,2
-0.43427173985960915,0.05625772077888171,-0.9954117986627565,adaptive,0.4,20,masked_psnr,8,8,eyes,paired effect averaged within identity across seeds,1,2
-0.4108261854961343,0.10878247026382509,-1.0271285440856148,released,0.45,20,masked_psnr,8,8,eyes,paired effect averaged within identity across seeds,1,2
-2.036347046137217,-1.4232216348608324,-2.6974080739148425,adaptive,0.15,20,masked_psnr,8,8,flame_supported,paired effect averaged within identity across seeds,1,2
-1.798534573194355,-1.2642259258924413,-2.4046424338194035,released,0.05,20,masked_psnr,8,8,flame_supported,paired effect averaged within identity across seeds,1,2
2.947055978874663,3.673064145600905,2.242954405797365,adaptive,0.95,20,masked_psnr,8,8,flame_unsupported,paired effect averaged within identity across seeds,1,2
2.8259078272321974,3.51484494039841,2.156489537951443,released,0.95,20,masked_psnr,8,8,flame_unsupported,paired effect averaged within identity across seeds,1,2
1.9153173781144806,2.6152397065412356,1.139266353684429,adaptive,0.9,20,masked_psnr,8,8,foreground,paired effect averaged within identity across seeds,1,2
1.8845339566668506,2.563087204591296,1.1675960288248037,released,0.9,20,masked_psnr,8,8,foreground,paired effect averaged within identity across seeds,1,2
0.9883820981531706,1.916750469668477,-0.04897788212071508,adaptive,0.8,20,masked_psnr,8,8,full_frame,paired effect averaged within identity across seeds,1,2
0.9368612979726834,1.7827730792973722,-0.05034008114227904,released,0.8,20,masked_psnr,8,8,full_frame,paired effect averaged within identity across seeds,1,2
-0.8925989657664755,-0.5689939204944582,-1.2068630168902916,adaptive,0.2,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,1,2
-0.599284813685968,-0.2974168468832568,-0.9170113117399851,released,0.15,20,masked_psnr,8,8,oral,paired effect averaged within identity across seeds,1,2
-3.1794116642846753,-1.8636837658393421,-4.5377977655649575,adaptive,0.15,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,1,2
-2.376497342228822,-0.43081096123685303,-4.214519125636737,released,0.25,20,masked_psnr,32,1,background,paired effect averaged within identity across seeds,1,2
-0.2737871010832221,0.0297522039462455,-0.6207293214788249,adaptive,0.45,20,masked_psnr,32,1,eyes,paired effect averaged within identity across seeds,1,2
