alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,ssim,subject
0.0,0.015793804269792003,11,0.16579740636724252,0.026101605990322095,0.018375551110829377,20.36377172108514,adaptive,128,4,5920.090909090909,background,0,,133
0.8510771879840456,0.07810401756848608,7,0.2099294105133453,0.08724201190007198,0.04531194095487718,13.66705987778958,adaptive,128,8,11264.0,full_frame,0,0.6599466970988682,133
0.8765702173594102,0.06471511136208262,7,0.2835849027251901,0.17017120660276167,0.08573153789341652,11.278274033526897,adaptive,128,8,5111.714285714285,foreground,0,,133
0.9878932201051012,0.014151576972965683,7,0.2608492303550101,0.09026487973435703,0.017713855899719085,17.84132403792621,adaptive,128,8,4003.0,flame_supported,0,,133
0.5150689781168628,0.05056353552000863,7,0.3412932254097018,0.40970608295399863,0.2839521329797477,6.088836042574734,adaptive,128,8,1108.7142857142858,flame_unsupported,0,,133
0.9849111158489798,0.0002139131447620457,7,0.19825362154352374,0.07658023238615279,0.011860489258839233,19.529151446463477,adaptive,128,8,159.28571428571428,oral,0,,133
1.0,6.6503569736856405e-06,7,0.15632245128364644,0.07301991354437258,0.00866541258146238,21.165738777673962,adaptive,128,8,75.85714285714286,eyes,0,,133
0.0,0.01338890431049679,7,0.1461401695214317,0.018632115799939727,0.012431959054190922,20.94353656632099,adaptive,128,8,6152.285714285715,background,0,,133
0.8912606843209555,0.10037447778241974,14,0.34212269566275844,0.10022378380680497,0.03908627348028736,14.142688507932915,adaptive,128,1,11264.0,full_frame,0,0.45803896869931904,139
0.9570099317851543,0.05305901276213782,14,0.4102285869661118,0.10614052703040455,0.030781699926166885,15.231208437271343,adaptive,128,1,7113.285714285715,foreground,0,,139
0.9809708572234664,0.022675154597631524,14,0.3753836473154151,0.08943091945825973,0.018656263160600813,17.33677020375629,adaptive,128,1,5074.285714285715,flame_supported,0,,139
0.8948375357594243,0.030383857366229807,14,0.48996885251258654,0.14859332390339614,0.06209288740724928,12.376363697997771,adaptive,128,1,2039.0,flame_unsupported,0,,139
0.9937859239329827,0.00021544171899482274,14,0.3473787402151055,0.10950388404877268,0.020504771897180873,17.08066716483045,adaptive,128,1,317.64285714285717,oral,0,,139
1.0,6.867199609977044e-06,14,0.23020501677136512,0.051867716367592014,0.0045791420033988025,23.52294989668938,adaptive,128,1,83.64285714285714,eyes,0,,139
0.0,0.04731546688292708,14,0.2286245847864789,0.09015380955752701,0.05318794135587166,12.809501673302977,adaptive,128,1,4150.714285714285,background,0,,139
0.8893429708305681,0.10349420999938791,11,0.34501531301451127,0.10167996811144281,0.040633507011350524,13.94339543555711,adaptive,128,4,11264.0,full_frame,0,0.4470267268744382,139
0.9613526229412623,0.051532297310504044,11,0.41610422083941145,0.10060256609201193,0.02758631535982108,15.667060105013736,adaptive,128,4,7177.636363636364,foreground,0,,139
0.9809285176671408,0.023280885409225117,11,0.38392152115960615,0.08650043146339916,0.017622680552834735,17.556904705623335,adaptive,128,4,5157.181818181818,flame_supported,0,,139
0.90886027950687,0.02825141257860444,11,0.49168707969982745,0.13758956548809637,0.05410329654904978,13.013620403759864,adaptive,128,4,2020.4545454545455,flame_unsupported,0,,139
0.9921954039601097,0.00026044026294998315,11,0.3529437766572933,0.11052992110800708,0.020907558349397806,17.018092724017478,adaptive,128,4,313.09090909090907,oral,0,,139
1.0,6.766555832820648e-06,11,0.23507742042050933,0.05169213719054304,0.004676092747223479,23.39626622604125,adaptive,128,4,83.27272727272727,eyes,0,,139
0.0,0.05196191370487213,11,0.223355042435281,0.10416619734787096,0.06363728853220715,11.999080910587516,adaptive,128,4,4086.3636363636365,background,0,,139
0.8936720330872622,0.10084802550928933,7,0.3377199575498507,0.10041962454329323,0.04123399629221334,13.88782268600104,adaptive,128,8,11264.0,full_frame,0,0.44533476659229826,139
0.9619758281240054,0.05131563491054943,7,0.4078272555985496,0.09869710096266941,0.027183789331449566,15.707681664511536,adaptive,128,8,7183.142857142857,foreground,0,,139
0.9807214070259642,0.02312428823539189,7,0.3750602196046022,0.08494579698044201,0.017427464114464865,17.604633747596232,adaptive,128,8,5079.571428571428,flame_supported,0,,139
0.9158990933361203,0.02819134640906538,7,0.48347769364915966,0.13213755870565758,0.05105530048446378,13.133864165472094,adaptive,128,8,2103.5714285714284,flame_unsupported,0,,139
0.9915966386554622,0.0002441461282225126,7,0.3442900400703756,0.11136090713265763,0.02164238040564723,16.880851257646697,adaptive,128,8,318.14285714285717,oral,0,,139
1.0,7.509046749224321e-06,7,0.23144995946354205,0.053598984512073754,0.004902273944400998,23.19590108604018,adaptive,128,8,82.85714285714286,eyes,0,,139
